"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.687289837E1,2.854414215E0,-4.995112610E-1,2.255913803E1
4.688294737E1,4.545747070E0,7.955955505E-1,2.369048538E1
4.689299737E1,2.216590576E0,5.798941040E-1,2.190859085E1
4.690304737E1,-1.386716309E0,-4.775070190E-2,2.004376877E1
4.691309737E1,-4.032614136E0,-3.230282593E-1,1.864178421E1
4.692314637E1,-5.222489777E0,-9.015751648E-1,2.040391983E1
4.693319637E1,-2.905607758E0,9.131011963E-2,2.537104065E1
4.694324637E1,3.068618774E-2,1.176852722E0,2.741908173E1
4.695329637E1,1.170715485E0,1.077758789E0,2.553824295E1
4.696334537E1,1.943109283E0,5.942642212E-1,2.427861237E1
4.697339537E1,1.401535492E0,-3.435356140E-1,2.405602524E1
4.698344537E1,-4.805007935E-2,-1.458566895E0,2.285686890E1
4.699349437E1,-1.811233521E0,-1.594484253E0,2.126837219E1
4.700354437E1,-2.799478455E0,-1.514999542E0,1.929622330E1
4.701359437E1,-3.044668579E0,-2.025288391E0,1.837698486E1
4.702364437E1,-2.636766815E0,-2.095342712E0,1.754516464E1
4.703369337E1,-2.700833588E0,-1.444346466E0,1.765114426E1
4.704374337E1,-2.029030609E0,-1.610650635E-1,1.924278442E1
4.705379337E1,-1.212478638E0,7.379653931E-1,1.927751221E1
4.706384337E1,-1.740131378E0,5.423222351E-1,1.838431961E1
4.707389237E1,-2.962339783E0,4.915777588E-1,1.678070435E1
4.708394237E1,-3.622766418E0,1.269360352E-1,1.501976624E1
4.709399237E1,-4.644092560E0,-7.170089722E-1,1.426952637E1
4.710404237E1,-5.266049194E0,-3.336561584E-1,1.453986420E1
4.711409137E1,-4.819527740E0,9.069639587E-1,1.502335876E1
4.712414137E1,-4.189787292E0,1.427431641E0,1.436487808E1
4.713419137E1,-3.843856659E0,1.091230774E0,1.245964005E1
4.714424037E1,-4.044888611E0,1.053060150E0,1.047357010E1
4.715429037E1,-4.927602997E0,9.918374634E-1,9.570797424E0
4.716434037E1,-5.175936584E0,6.569837952E-1,9.541458435E0
4.717439037E1,-5.312303009E0,2.841091919E-1,9.139544220E0
4.718443937E1,-5.505551147E0,-1.492396545E-1,8.696315918E0
4.719448937E1,-5.332061920E0,1.207987976E-1,9.054970093E0
4.720453937E1,-4.477189636E0,1.592538300E0,8.722361755E0
4.721458937E1,-3.407963104E0,2.159409485E0,7.752079468E0
4.722463837E1,-2.801125031E0,1.795815582E0,6.675667877E0
4.723468837E1,-2.376458130E0,1.575324097E0,5.602998505E0
4.724473837E1,-2.148482208E0,1.168769531E0,5.185067596E0
4.725478837E1,-2.131268005E0,6.623725891E-1,5.879024506E0
4.726483737E1,-1.748364258E0,5.040019226E-1,6.288123779E0
4.727488737E1,-1.827399902E0,2.011816406E-1,6.189029846E0
4.728493737E1,-2.191592560E0,1.417552185E-1,6.430328064E0
4.729498637E1,-1.509161682E0,6.788383484E-1,6.318061523E0
4.730503637E1,-4.385879517E-1,1.307980042E0,6.525530090E0
4.731508637E1,3.433859253E-1,1.830992432E0,6.722819824E0
4.732513637E1,3.505709839E-1,1.504371643E0,6.911277924E0
4.733518537E1,-4.581971741E-1,1.185534668E0,7.303312683E0
4.734523537E1,-8.574169922E-1,1.478325806E0,6.991062012E0
4.735528537E1,-1.077309723E0,1.297501831E0,6.969506836E0
4.736533537E1,-9.590556335E-1,1.116079102E0,6.978338470E0
4.737538437E1,-5.426216125E-1,1.438658295E0,7.009473724E0
4.738543437E1,-4.757107544E-1,1.624272308E0,6.742728424E0
4.739548437E1,-8.217910767E-1,9.997709656E-1,6.479126587E0
4.740553437E1,-1.210233307E0,2.686912537E-1,6.317313080E0
4.741558337E1,-1.496887207E0,4.887336731E-1,7.168143768E0
4.742563337E1,-1.185834045E0,1.915117493E0,7.523504791E0
4.743568337E1,-1.501677246E0,1.761536865E0,6.608008575E0
4.744573337E1,-2.297422485E0,5.887257385E-1,5.549709320E0
4.745578237E1,-2.455942841E0,-3.150947571E-1,4.602329407E0
4.746583237E1,-2.672991486E0,-1.077609100E0,4.600084076E0
4.747588237E1,-2.703228607E0,-1.130000153E0,5.808970184E0
4.748593137E1,-2.063908081E0,-4.977149963E-1,6.480623474E0
4.749598137E1,-2.218835907E0,-1.249900818E-1,7.375163269E0
4.750603137E1,-1.284029846E0,1.280736694E0,7.440577240E0
4.751608137E1,-6.322851562E-1,1.183588715E0,6.735842743E0
4.752613037E1,-1.397942963E0,-1.833686829E-1,5.839057617E0
4.753618037E1,-1.778002625E0,-8.954379272E-1,5.344336395E0
4.754623037E1,-2.093546448E0,-6.831793213E-1,5.727838898E0
4.755628037E1,-2.525398407E0,2.297721863E-1,5.818101196E0
4.756632937E1,-2.973117371E0,-1.002914429E-1,5.368585968E0
4.757637937E1,-3.657045135E0,-9.921368408E-1,4.935985565E0
4.758642937E1,-3.624113617E0,-5.584886169E-1,4.723427582E0
4.759647937E1,-3.285368042E0,8.158035278E-2,4.481530609E0
4.760652837E1,-2.956950989E0,-1.609153748E-1,4.471800842E0
4.761657837E1,-2.155816956E0,-1.166075134E-1,4.381688232E0
4.762662837E1,-1.259630585E0,-3.344046021E-1,4.975503387E0
4.763667837E1,3.454815674E-1,1.152154083E0,6.490652618E0
4.764672737E1,1.566642151E0,1.857038269E0,6.482569427E0
4.765677737E1,1.176253967E0,5.789959717E-1,5.795498199E0
4.766682737E1,1.003213806E0,-1.002914429E-1,4.832700348E0
4.767687637E1,9.536668396E-1,-5.372328186E-1,4.339176636E0
4.768692637E1,7.656578064E-1,-7.182064819E-1,4.279600525E0
4.769697637E1,5.572911072E-1,-3.734733582E-1,4.922513580E0
4.770702637E1,9.854008484E-1,5.719606018E-1,5.527555389E0
4.771707537E1,1.451980591E0,1.337319031E0,5.595214691E0
4.772712537E1,1.831441498E0,2.206860809E0,5.417983246E0
4.773717537E1,1.967059479E0,2.244732056E0,3.993545380E0
4.774722537E1,9.177415466E-1,1.193617859E0,2.830164642E0
4.775727437E1,7.955955505E-1,1.546284485E-1,2.205064545E0
4.776732512E1,5.303471375E-1,-4.950205994E-1,2.398462372E0
4.777737512E1,8.357121277E-1,-4.342469788E-1,2.952759705E0
4.778742512E1,2.119891663E0,3.814068604E-1,3.342100067E0
4.779747412E1,2.950963440E0,1.555415497E0,2.816692657E0
4.780752412E1,2.878963165E0,2.056423645E0,2.104024658E0
4.781757412E1,2.619702301E0,2.120191040E0,8.931925964E-1
4.782762312E1,2.484982452E0,1.582060089E0,-2.195933533E-1
4.783767312E1,2.278412018E0,1.238823853E0,-8.680448914E-1
4.784772312E1,1.457968140E0,1.332528992E0,-5.748046875E-1
4.785777312E1,1.909579010E0,1.181193695E0,-2.043251038E-1
4.786782212E1,2.388882294E0,1.018332367E0,1.282832336E-1
4.787787212E1,2.833008728E0,1.313219147E0,2.574645996E-2
4.788792212E1,3.225492554E0,1.567689972E0,-1.257385254E-1
4.789797212E1,3.558849335E0,1.381327515E0,-4.345463562E-1
4.790802112E1,3.427572327E0,4.165837097E-1,-4.349954224E-1
4.791807112E1,3.351380768E0,-3.285667419E-1,-3.143463135E-1
4.792812112E1,3.697012024E0,-5.469625854E-1,4.007167053E-1
4.793817112E1,4.107308807E0,-2.260299683E-2,9.663903809E-1
4.794822012E1,4.005670166E0,1.549278259E-1,1.256786499E0
4.795827012E1,3.676205292E0,-1.767823792E-1,9.388476562E-1
4.796832012E1,3.072959747E0,-9.565109253E-1,7.578739929E-1
4.797837012E1,2.709365845E0,-1.017434235E0,1.078207855E0
4.798841912E1,2.663411407E0,-8.638536072E-1,1.310524750E0
4.799846912E1,2.368674316E0,-1.364263000E0,1.622026978E0
4.800851912E1,1.738634491E0,-1.373394012E0,2.009571075E0
4.801856812E1,1.562001801E0,-3.869453430E-1,2.327060852E0
4.802861812E1,1.458417206E0,4.445755005E-2,2.061812439E0
4.803866812E1,7.604187012E-1,-6.045927429E-1,1.597478027E0
4.804871812E1,-1.257385254E-2,-1.635798340E0,1.662442932E0
4.805876712E1,-3.315605164E-1,-2.443518677E0,2.684068451E0
4.806881712E1,-2.460882568E-1,-2.301164703E0,3.891008606E0
4.807886712E1,-2.775228882E-1,-1.366658020E0,4.578229523E0
4.808891712E1,-5.071453857E-1,-2.386038208E-1,4.657714233E0
4.809896612E1,-9.548643494E-1,2.418969727E-1,4.229754181E0
4.810901612E1,-1.401535492E0,3.306623840E-1,3.748954010E0
4.811906612E1,-1.626667328E0,3.733236694E-1,3.165317688E0
4.812911612E1,-1.681603088E0,-1.466949463E-1,3.131038971E0
4.813916512E1,-1.409169617E0,-6.210585022E-1,3.720213776E0
4.814921512E1,-1.287772064E0,-1.419049072E0,4.010909271E0
4.815926512E1,-1.254990234E0,-2.449655914E0,4.510270844E0
4.816931512E1,-1.090632019E0,-2.189047852E0,5.309907990E0
4.817936412E1,-7.976911926E-1,-9.852511597E-1,6.006259918E0
4.818941412E1,-6.517446899E-1,-6.173162842E-1,6.549929352E0
4.819946412E1,-9.656419373E-1,-1.085841980E0,6.346203003E0
4.820951312E1,-1.330732727E0,-1.264420624E0,6.338419189E0
4.821956312E1,-1.110540619E0,-5.816903687E-1,6.679559784E0
4.822961312E1,-3.195854187E-1,-8.728349304E-1,6.384822693E0
4.823966312E1,-1.380130005E-1,-1.380130005E0,6.269412689E0
4.824971212E1,-8.196954346E-1,-1.930984497E-1,5.707930298E0
4.825976212E1,-1.652413788E0,2.224374390E-1,5.170248413E0
4.826981212E1,-3.002306671E0,2.210902405E-1,4.827012177E0
4.827986212E1,-4.105961609E0,4.938230896E-1,5.018613739E0
4.828991112E1,-4.335584106E0,6.279441833E-1,5.360652466E0
4.829996112E1,-4.572391663E0,3.171903992E-1,5.891748047E0
4.831001112E1,-4.353546753E0,8.827143860E-1,6.854845276E0
4.832006112E1,-3.624712372E0,2.066602478E0,7.603139191E0
4.833011012E1,-3.203488312E0,1.510359192E0,7.872129822E0
4.834016012E1,-3.561843109E0,1.896556091E-1,8.161029053E0
4.835021012E1,-4.357738037E0,-1.901046753E-1,8.677455139E0
4.836026012E1,-3.968547363E0,-2.866539001E-1,9.501192169E0
4.837030912E1,-3.696562958E0,-4.748126221E-1,9.874665527E0
4.838035912E1,-3.679947510E0,-8.164022827E-1,1.020442978E1
4.839040912E1,-3.179837494E0,-8.144563293E-1,1.047057632E1
4.840045812E1,-3.607647858E0,-1.174457703E0,1.081920135E1
4.841050812E1,-5.001998291E0,-1.010548553E0,1.187360870E1
4.842055812E1,-6.277495880E0,-8.187973022E-1,1.250589386E1
4.843060812E1,-7.183861084E0,-9.116043091E-1,1.293550049E1
4.844065712E1,-7.309749298E0,-9.912387085E-1,1.326885727E1
4.845070712E1,-7.005432129E0,-1.191372528E0,1.402268967E1
4.846075712E1,-5.733976135E0,-7.714956665E-1,1.463761093E1
4.847080712E1,-4.373455353E0,-6.146218872E-1,1.512409927E1
4.848085612E1,-3.738475800E0,-1.661245422E0,1.607611954E1
4.849090612E1,-3.579955444E0,-3.092868347E0,1.687186478E1
4.850095612E1,-3.132685547E0,-2.551144867E0,1.740924728E1
4.851100612E1,-2.506986694E0,-3.439846802E-1,1.731509308E1
4.852105512E1,-2.369572449E0,-3.465293884E-1,1.619886429E1
4.853110512E1,-3.517385559E0,-2.217488708E0,1.535851181E1
4.854115512E1,-4.732558594E0,-3.339106293E0,1.507365417E1
4.855120512E1,-3.235072632E0,-2.684667206E0,1.475062592E1
4.856125412E1,-9.680369568E-1,-1.621577911E0,1.497500931E1
4.857130412E1,-3.309617615E-1,-1.116079102E0,1.565938614E1
4.858135412E1,-6.819818115E-1,-4.414320374E-1,1.660467041E1
4.859140412E1,-8.390052795E-1,9.684860229E-2,1.650437897E1
4.860145312E1,-1.670975189E0,-7.562274170E-1,1.649075729E1
4.861150312E1,-1.613794098E0,-1.785337372E0,1.657682831E1
4.862155312E1,-1.131946106E0,-1.610051880E0,1.572809326E1
4.863160212E1,-1.562899933E0,-1.128353577E0,1.562465836E1
4.864165212E1,-2.583777008E0,-8.330177307E-1,1.651201309E1
4.865170212E1,-3.135529633E0,-5.673202515E-1,1.708846436E1
4.866175212E1,-2.773432617E0,4.287084961E-1,1.646261581E1
4.867180112E1,-1.440604248E0,8.563691711E-1,1.567540283E1
4.868185112E1,-6.557862854E-1,9.261241150E-1,1.517170029E1
4.869190112E1,-3.384461975E-1,1.281335449E0,1.589050552E1
4.870195112E1,-7.903564453E-2,9.797126770E-1,1.564830917E1
4.871200012E1,-4.517605591E-1,-2.356100464E-1,1.465198105E1
4.872205012E1,-1.544637909E0,-1.783241730E0,1.362287109E1
4.873210012E1,-2.483036499E0,-2.399210815E0,1.342692856E1
4.874215012E1,-2.508483582E0,-1.952539673E0,1.439376801E1
4.875219912E1,-1.702709198E0,-1.253343658E0,1.530806671E1
4.876224912E1,-9.312135315E-1,-1.108295288E0,1.464000595E1
4.877229804E1,-5.601351929E-1,-1.068777466E0,1.422491913E1
4.878234704E1,-4.613406372E-1,-9.388476562E-1,1.448447937E1
4.879239704E1,-2.041754150E-1,-6.500981140E-1,1.450558548E1
4.880244704E1,2.658471680E-1,-6.173162842E-1,1.372346191E1
4.881249704E1,2.128573608E-1,-1.125359802E0,1.319655762E1
4.882254604E1,-5.337899780E-1,-1.801503754E0,1.346180603E1
4.883259604E1,-9.768685913E-1,-1.720073090E0,1.317126022E1
4.884264604E1,-1.685794373E0,-8.358618164E-1,1.390458527E1
4.885269604E1,-1.740730133E0,-1.122665405E-2,1.426832886E1
4.886274504E1,-1.809886322E0,-6.111790466E-1,1.328217957E1
4.887279504E1,-2.051184540E0,-1.510808258E0,1.234602631E1
4.888284504E1,-1.680854645E0,-1.632056122E0,1.231728607E1
4.889289504E1,-1.181044006E0,-1.021475830E0,1.420007080E1
4.890294404E1,-8.457412720E-2,-2.658471680E-1,1.534803360E1
4.891299404E1,1.477427673E-1,-3.028202820E-1,1.526809982E1
4.892304404E1,-3.023712158E-2,-6.737489319E-1,1.518307663E1
4.893309404E1,-5.623805237E-1,-5.221142578E-1,1.618868546E1
4.894314304E1,-8.117619324E-1,-8.143066406E-2,1.734128860E1
4.895319304E1,-1.533860321E0,-1.236428833E-1,1.776191391E1
4.896324304E1,-1.705253906E0,-4.775070190E-2,1.790112442E1
4.897329204E1,-1.191671906E0,2.294728088E-1,1.800246368E1
4.898334204E1,-1.132993927E0,6.665638733E-1,1.896466278E1
4.899339204E1,-4.779560852E-1,1.476379852E0,2.072230774E1
4.900344204E1,6.881190491E-1,2.144590302E0,2.121822647E1
4.901349104E1,1.272054749E0,1.697320404E0,2.085298599E1
4.902354104E1,1.072220306E0,9.985734558E-1,2.045047302E1
4.903359104E1,8.981323242E-2,6.418652344E-1,2.021156982E1
4.904364104E1,-5.861810303E-1,3.517684937E-1,1.990500732E1
4.905369004E1,-7.502398682E-1,1.284329224E-1,1.920655975E1
4.906374004E1,-7.571255493E-1,-1.971400452E-1,1.804228088E1
4.907379004E1,-9.021739197E-1,-6.274951172E-1,1.696721649E1
4.908384004E1,-1.150956573E0,-4.830455017E-1,1.710897171E1
4.909388904E1,-7.891589355E-1,3.089575195E-1,1.837608673E1
4.910393904E1,-2.074685669E-1,1.059197388E0,1.910537018E1
4.911398904E1,2.688409424E-1,1.100361786E0,1.896526154E1
4.912403904E1,3.760180664E-1,6.372248840E-1,1.809003159E1
4.913408804E1,-4.089495850E-1,3.920347595E-1,1.683564011E1
4.914413804E1,-1.659299469E0,2.341131592E-1,1.590053467E1
4.915418804E1,-2.481240234E0,1.300794983E-1,1.504895554E1
4.916423804E1,-2.631827087E0,3.433859253E-1,1.482367401E1
4.917428704E1,-2.315983887E0,8.307723999E-1,1.524010803E1
4.918433704E1,-2.291884003E0,1.483714600E0,1.703322922E1
4.919438704E1,-1.472787323E0,2.381697235E0,1.766820877E1
4.920443604E1,-1.306183777E0,2.403252411E0,1.638358017E1
4.921448604E1,-2.190694427E0,1.691781921E0,1.452190155E1
4.922453604E1,-3.772604828E0,1.376836853E0,1.380549133E1
4.923458604E1,-4.612508240E0,1.578317871E0,1.431413361E1
4.924463504E1,-5.078339539E0,1.604064331E0,1.483190689E1
4.925468504E1,-6.005212097E0,1.960772552E0,1.547392181E1
4.926473504E1,-5.422922974E0,3.289110260E0,1.562780182E1
4.927478504E1,-4.166585541E0,3.915108490E0,1.472951981E1
4.928483404E1,-3.437451782E0,3.400328979E0,1.414109344E1
4.929488404E1,-3.282224579E0,3.123105469E0,1.319521042E1
4.930493404E1,-3.795956268E0,2.759810944E0,1.214619186E1
4.931498404E1,-4.384232941E0,1.789378967E0,1.171269333E1
4.932503304E1,-4.569996643E0,1.456171875E0,1.148292114E1
4.933508304E1,-4.376598816E0,2.087109833E0,1.179487244E1
4.934513304E1,-3.840713196E0,3.209924927E0,1.129102020E1
4.935518304E1,-3.630400543E0,3.751049652E0,1.011656250E1
4.936523204E1,-3.071612549E0,3.096909943E0,9.106163635E0
4.937528204E1,-2.150877228E0,2.114203491E0,8.090375977E0
4.938533204E1,-1.530118103E0,1.826651459E0,7.393874359E0
4.939538104E1,-1.518442383E0,1.755399628E0,6.971003723E0
4.940543104E1,-1.790576477E0,1.236578522E0,6.959926758E0
4.941548104E1,-2.179916840E0,1.112785950E0,7.682025146E0
4.942553104E1,-1.966311035E0,2.027234344E0,8.230484619E0
4.943558004E1,-1.879491577E0,2.620750122E0,7.481741638E0
4.944563004E1,-2.225571899E0,2.460134125E0,6.695726166E0
4.945568004E1,-2.101779327E0,2.197879486E0,5.473667450E0
4.946573004E1,-1.817670135E0,1.672771454E0,4.878056030E0
4.947577904E1,-1.612746277E0,1.098864899E0,4.849016418E0
4.948582904E1,-1.659898224E0,8.053253174E-1,4.945116577E0
4.949587904E1,-1.996398468E0,1.242715759E0,5.621410217E0
4.950592904E1,-1.483564911E0,2.564616852E0,6.069278870E0
4.951597804E1,-5.237608337E-1,3.626808014E0,5.586532745E0
4.952602804E1,-6.209088135E-1,3.066822510E0,4.448150024E0
4.953607804E1,-1.157991943E0,2.075883179E0,3.901935883E0
4.954612804E1,-7.244934082E-1,1.677262115E0,4.000580750E0
4.955617704E1,-5.173242188E-1,1.312770081E0,4.557422791E0
4.956622704E1,-6.906637573E-1,8.514294434E-1,5.089117126E0
4.957627704E1,-1.362167358E0,6.722520447E-1,6.101461945E0
4.958632704E1,-1.249302063E0,2.117496643E0,6.999444580E0
4.959637604E1,-6.686595154E-1,3.156935120E0,6.444548492E0
4.960642604E1,-1.033450928E0,2.154619446E0,5.579197998E0
4.961647604E1,-1.672322388E0,1.203347626E0,4.612657928E0
4.962652504E1,-1.908980255E0,7.226971436E-1,3.910318451E0
4.963657504E1,-1.983225861E0,3.906875610E-1,3.787723389E0
4.964662504E1,-2.277513885E0,3.629951477E-1,3.906875610E0
4.965667504E1,-2.179318085E0,6.256988525E-1,4.534370728E0
4.966672404E1,-1.578766937E0,1.193019104E0,5.517526245E0
4.967677404E1,-6.997947693E-1,1.878892822E0,5.504802704E0
4.968682404E1,-4.592449951E-1,1.269809418E0,5.115162964E0
4.969687404E1,-5.924679565E-1,-1.272354126E-2,4.380939789E0
4.970692304E1,-8.574169922E-1,-7.062313843E-1,3.689377899E0
4.971697304E1,-9.764195251E-1,-9.987231445E-1,3.584296417E0
4.972702304E1,-8.638536072E-1,-1.020877075E0,3.723806305E0
4.973707304E1,-7.914042664E-1,-4.915777588E-1,4.666994934E0
4.974712204E1,-4.092489624E-1,6.578819275E-1,4.838388519E0
4.975717204E1,-6.625222778E-1,7.203021240E-1,3.766018524E0
4.976722554E1,-1.428030396E0,-1.848655701E-1,2.586172028E0
4.977727554E1,-1.338067474E0,-5.360353088E-1,1.256487122E0
4.978732454E1,-6.312373352E-1,-6.406677246E-1,6.360273743E-1
4.979737454E1,1.234931946E-1,-3.872447205E-1,6.499484253E-1
4.980742454E1,6.969506836E-1,-2.859054565E-2,7.927514648E-1
4.981747454E1,9.104067993E-1,4.965174866E-1,1.067280579E0
4.982752354E1,1.253493347E0,1.240470428E0,1.355281677E0
4.983757354E1,1.697769470E0,1.896256714E0,1.646126862E0
4.984762354E1,2.065704346E0,1.898502045E0,1.303788757E0
4.985767354E1,1.985321503E0,1.464255066E0,1.079105988E0
4.986772254E1,2.153721313E0,1.234931946E0,7.571255493E-1
4.987777254E1,2.361938324E0,9.981243896E-1,7.569758606E-1
4.988782254E1,2.504292297E0,9.738748169E-1,1.132395172E0
4.989787154E1,2.758164368E0,1.062041473E0,1.403481445E0
4.990792154E1,2.645299072E0,1.047970734E0,1.805994415E0
4.991797154E1,2.619253235E0,1.121767273E0,2.120789795E0
4.992802154E1,2.714006195E0,1.326541443E0,2.122586060E0
4.993807054E1,2.799628143E0,1.575024719E0,2.068698120E0
4.994812054E1,3.015479279E0,1.614093475E0,1.673220520E0
4.995817054E1,3.094365234E0,1.210981750E0,1.410217438E0
4.996822054E1,3.002306671E0,6.644682312E-1,1.410816193E0
4.997826954E1,2.776875458E0,5.237608337E-1,1.734443207E0
4.998831954E1,2.806214447E0,7.306306458E-1,2.279010773E0
4.999836954E1,2.967279510E0,1.104553070E0,2.858006744E0
5.000841954E1,3.077300720E0,1.593436432E0,3.154390411E0
5.001846854E1,3.153342590E0,1.905387726E0,3.000809784E0
5.002851854E1,2.947819977E0,1.714085541E0,2.596500549E0
5.003856854E1,2.485880585E0,1.172661438E0,2.109712830E0
5.004861854E1,1.946701813E0,6.932084656E-1,1.556613007E0
5.005866754E1,1.345551910E0,2.171983337E-1,1.407972107E0
5.006871754E1,8.369096375E-1,1.032852173E-2,1.733694763E0
5.007876754E1,3.658392334E-1,1.546284485E-1,2.235451355E0
5.008881754E1,-8.861572266E-2,5.525010681E-1,2.918331299E0
5.009886654E1,-1.878593445E-1,1.057101746E0,3.083437958E0
5.010891654E1,-3.227288818E-1,1.146615601E0,2.804418182E0
5.011896654E1,-7.057823181E-1,6.577322388E-1,2.385738831E0
5.012901654E1,-7.671546936E-1,-8.217910767E-2,2.002086639E0
5.013906554E1,-7.225474548E-1,-3.451821899E-1,2.014061737E0
5.014911554E1,-5.902226257E-1,-1.884580994E-1,2.443518677E0
5.015916554E1,-2.454895020E-1,-1.588197327E-1,2.905458069E0
5.016921554E1,-2.387535095E-1,-4.342469788E-1,3.280578003E0
5.017926454E1,-6.113287354E-1,-7.818241882E-1,3.410807190E0
5.018931454E1,-7.647596741E-1,-9.199868774E-1,3.144361267E0
5.019936454E1,-1.039438477E0,-9.746232605E-1,2.666554871E0
5.020941354E1,-1.470242615E0,-1.795665894E0,2.565664673E0
5.021946354E1,-1.650916901E0,-2.640808411E0,2.817291412E0
5.022951354E1,-1.476978607E0,-2.919528809E0,3.396586761E0
5.023956354E1,-1.006956024E0,-2.980452118E0,4.124223633E0
5.024961254E1,-6.271957397E-1,-2.783611450E0,5.009333038E0
5.025966254E1,-5.879772949E-1,-2.274969177E0,4.758604431E0
5.026971254E1,-1.540746002E0,-2.483036499E0,4.961133270E0
5.027976254E1,-1.816023560E0,-2.373015289E0,5.313650208E0
5.028981154E1,-1.775757294E0,-2.069745941E0,5.065166931E0
5.029986154E1,-2.600841522E0,-1.967807922E0,5.309608612E0
5.030991154E1,-2.863395538E0,-1.022373962E0,5.500461731E0
5.031996154E1,-3.027604065E0,-1.694476318E-1,5.205125885E0
5.033001054E1,-3.814517670E0,-2.811154175E-1,4.867577820E0
5.034006054E1,-4.709805908E0,-1.170715485E0,4.696034546E0
5.035011054E1,-5.812562714E0,-1.826352081E0,5.367687836E0
5.036016054E1,-6.605164490E0,-1.716330872E0,6.210135956E0
5.037020954E1,-6.582411804E0,-1.091530151E0,7.232958984E0
5.038025954E1,-6.195466461E0,6.481521606E-2,8.587941284E0
5.039030954E1,-5.585634613E0,1.141675873E0,9.353898468E0
5.040035954E1,-4.864134979E0,1.148860931E0,9.687255249E0
5.041040854E1,-4.171824646E0,5.245092773E-1,9.752968597E0
5.042045854E1,-4.138743439E0,-1.782792664E-1,1.022463776E1
5.043050854E1,-4.760550385E0,-1.028062134E0,1.103355560E1
5.044055854E1,-5.581593018E0,-2.462379456E-1,1.190264832E1
5.045060754E1,-6.110293579E0,7.737409973E-1,1.242955261E1
5.046065754E1,-7.368277588E0,5.701643372E-1,1.253403534E1
5.047070754E1,-7.764353943E0,8.937913513E-1,1.207149719E1
5.048075654E1,-7.077133026E0,5.204676819E-1,1.247445923E1
5.049080654E1,-5.741460571E0,-4.162843323E-1,1.378288834E1
5.050085654E1,-4.133354645E0,-1.074615326E0,1.405562119E1
5.051090654E1,-3.917204132E0,-1.854343872E0,1.427865738E1
5.052095554E1,-4.322710876E0,-1.953437805E0,1.465467545E1
5.053100554E1,-5.206772461E0,-1.386865997E0,1.569561081E1
5.054105554E1,-6.043233032E0,-3.359014893E-1,1.674088715E1
5.055110554E1,-6.399192810E0,9.150471497E-1,1.722198669E1
5.056115454E1,-6.447542267E0,1.565893707E0,1.724339218E1
5.057120454E1,-5.848787384E0,1.075214081E0,1.646291519E1
5.058125454E1,-4.463418274E0,-7.562274170E-1,1.472113724E1
5.059130454E1,-5.013224945E0,-1.353186035E0,1.374531647E1
5.060135354E1,-5.726342010E0,-7.285350037E-1,1.290002426E1
5.061140354E1,-6.294261017E0,-1.038989410E0,1.432326462E1
5.062145354E1,-5.798342285E0,-6.125262451E-1,1.545221695E1
5.063150354E1,-4.614154816E0,-1.050814819E-1,1.524295212E1
5.064155254E1,-3.433859253E0,2.745291138E-1,1.576731171E1
5.065160254E1,-2.044149170E0,4.971162415E-1,1.664852921E1
5.066165254E1,-1.297202454E0,6.592291260E-1,1.655826691E1
5.067170254E1,-1.297052765E0,-3.065625000E-1,1.541105255E1
5.068175154E1,-1.765578461E0,-2.090253296E0,1.415696045E1
5.069180154E1,-2.941832428E0,-2.187101898E0,1.365400635E1
5.070185154E1,-3.006048889E0,-1.675914917E0,1.432506088E1
5.071190054E1,-2.367925873E0,-5.869294739E-1,1.628568375E1
5.072195054E1,-1.011296997E0,7.185058594E-1,1.644091095E1
5.073200054E1,-7.993377686E-2,6.312373352E-1,1.583646790E1
5.074205054E1,-2.739303589E-1,-8.843609619E-1,1.570040085E1
5.075209954E1,-8.580157471E-1,-1.456022186E0,1.597942062E1
5.076214954E1,-1.314416656E0,-7.982899475E-1,1.554682022E1
5.077219579E1,-1.934726715E0,-8.300239563E-1,1.558454178E1
5.078224579E1,-2.125280457E0,-7.334747314E-1,1.501392838E1
5.079229479E1,-2.151475983E0,-2.866539001E-1,1.451501587E1
5.080234479E1,-2.007774811E0,2.086660767E-1,1.489657242E1
5.081239479E1,-1.345701599E0,9.526190186E-1,1.465452576E1
5.082244479E1,-1.524878998E0,5.279521179E-1,1.446262482E1
5.083249379E1,-1.583856354E0,-5.267546082E-1,1.424243271E1
5.084254379E1,-1.592837677E0,-1.206341400E0,1.356359436E1
5.085259379E1,-2.410138092E0,-1.655257874E0,1.291798691E1
5.086264379E1,-3.199746094E0,-1.802551575E0,1.198228271E1
5.087269279E1,-4.108057251E0,-1.426533508E0,1.354772736E1
5.088274279E1,-3.090024261E0,-2.686912537E-1,1.437655380E1
5.089279279E1,-2.167342987E0,-5.105882263E-1,1.456471252E1
5.090284279E1,-1.966909790E0,-1.435365143E0,1.463192276E1
5.091289179E1,-1.539698181E0,-1.719025269E0,1.409289368E1
5.092294179E1,-1.934726715E0,-1.458566895E0,1.492486359E1
5.093299179E1,-2.451302490E0,-9.461824036E-1,1.617132156E1
5.094304179E1,-2.794538727E0,-1.184935913E0,1.725791199E1
5.095309079E1,-2.574496307E0,-1.070873108E0,1.843536346E1
5.096314079E1,-1.792522430E0,1.612147522E-1,2.069730972E1
5.097319079E1,-9.421408081E-1,1.484313354E0,2.110116989E1
