"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.670375692E1,-9.272187948E-2,8.015955985E-2,9.698708534E0
1.670587378E1,-9.690931439E-2,8.973085135E-2,9.727422714E0
1.670797010E1,-1.256231815E-1,6.161518395E-2,9.775279045E0
1.671007848E1,-6.340979785E-2,3.230310604E-2,9.780064583E0
1.671218141E1,-4.426721856E-2,7.058826834E-2,9.736993790E0
1.671428501E1,-7.298108935E-2,7.058826834E-2,9.780064583E0
1.671640339E1,-1.112662554E-1,8.075776696E-2,9.765707016E0
1.671851243E1,-1.160518974E-1,8.554340899E-2,9.756135941E0
1.672062215E1,-1.501496136E-1,8.554340899E-2,9.722636223E0
1.672272784E1,-1.351944804E-1,6.161518395E-2,9.765707016E0
1.672483179E1,-3.948157281E-2,6.580262631E-2,9.746564865E0
1.672692829E1,-2.512463741E-2,7.058826834E-2,9.760921478E0
1.672905285E1,-9.690931439E-2,9.032905847E-2,9.808777809E0
1.673116088E1,-1.208375469E-1,7.597211748E-2,9.736993790E0
1.673327337E1,-9.272187948E-2,8.015955985E-2,9.679565430E0
1.673537822E1,-8.733802289E-2,9.930214286E-2,9.722636223E0
1.673748803E1,-4.426721856E-2,8.494520187E-2,9.803394318E0
1.673960364E1,-7.298108935E-2,9.930214286E-2,9.726823807E0
1.674170177E1,-1.166501045E-1,1.280160099E-1,9.635896683E0
1.674381029E1,-1.160518974E-1,4.725824669E-2,9.856635094E0
1.674591610E1,-5.982056726E-3,-1.076770201E-2,9.870991707E0
1.674802368E1,8.374879137E-3,7.537391037E-2,9.731609344E0
1.675012275E1,-1.208375469E-1,1.190429255E-1,9.684351921E0
1.675224423E1,-1.830509305E-1,7.597211748E-2,9.775279045E0
1.675435114E1,-9.272187948E-2,3.708875179E-2,9.765707016E0
1.675646127E1,-1.076770201E-2,6.101697683E-2,9.760921478E0
1.675856204E1,-4.426721856E-2,1.040877849E-1,9.769894600E0
1.676065890E1,-1.160518974E-1,7.597211748E-2,9.770493507E0
1.676278497E1,-1.453639716E-1,5.682953820E-2,9.742377281E0
1.676489288E1,-1.022931710E-1,5.144568533E-2,9.717850685E0
1.676700547E1,-5.862415582E-2,1.040877849E-1,9.779465675E0
1.676911209E1,-7.298108935E-2,9.451649338E-2,9.784252167E0
1.677122566E1,-9.272187948E-2,4.187439755E-2,9.751350403E0
1.677332684E1,-9.750752151E-2,5.144568533E-2,9.727422714E0
1.677543353E1,-7.776673883E-2,8.015955985E-2,9.741779327E0
1.677754009E1,-6.340979785E-2,8.973085135E-2,9.784252167E0
1.677965043E1,-4.905286431E-2,6.101697683E-2,9.789635658E0
1.678175860E1,-9.690931439E-2,7.537391037E-2,9.751350403E0
1.678386720E1,-1.256231815E-1,8.075776696E-2,9.746564865E0
1.678597592E1,-1.112662554E-1,7.597211748E-2,9.770493507E0
1.678808332E1,-7.298108935E-2,7.058826834E-2,9.765707016E0
1.679018897E1,-6.340979785E-2,7.058826834E-2,9.765707016E0
1.679228569E1,-9.690931439E-2,8.015955985E-2,9.756135941E0
1.679439343E1,-1.064806059E-1,8.554340899E-2,9.780064583E0
1.679651617E1,-7.298108935E-2,7.058826834E-2,9.751350403E0
1.679862704E1,-6.819544733E-2,5.623133108E-2,9.760921478E0
1.680073661E1,-9.212367237E-2,8.973085135E-2,9.789635658E0
1.680284193E1,-8.255238086E-2,7.537391037E-2,9.756135941E0
1.680494906E1,-8.733802289E-2,6.101697683E-2,9.751350403E0
1.680705739E1,-8.733802289E-2,8.015955985E-2,9.746564865E0
1.680916541E1,-6.340979785E-2,6.101697683E-2,9.765707016E0
1.681127388E1,-7.298108935E-2,7.537391037E-2,9.760921478E0
1.681338210E1,-8.733802289E-2,7.058826834E-2,9.756135941E0
1.681549042E1,-9.212367237E-2,7.058826834E-2,9.751350403E0
1.681759921E1,-8.733802289E-2,8.015955985E-2,9.756135941E0
1.681970790E1,-7.776673883E-2,8.494520187E-2,9.751350403E0
1.682181505E1,-9.690931439E-2,8.015955985E-2,9.765707016E0
1.682392291E1,-9.690931439E-2,5.623133108E-2,9.760921478E0
1.682602909E1,-9.690931439E-2,6.101697683E-2,9.756135941E0
1.682813632E1,-8.733802289E-2,8.015955985E-2,9.756135941E0
1.683024843E1,-8.255238086E-2,8.015955985E-2,9.760921478E0
1.683235354E1,-7.298108935E-2,6.580262631E-2,9.765707016E0
1.683445343E1,-7.776673883E-2,8.015955985E-2,9.746564865E0
1.683657203E1,-7.298108935E-2,7.537391037E-2,9.756135941E0
1.683867492E1,-7.776673883E-2,7.537391037E-2,9.755537987E0
1.684079338E1,-6.819544733E-2,7.537391037E-2,9.755537987E0
1.684289762E1,-6.819544733E-2,7.537391037E-2,9.755537987E0
1.684500721E1,-7.776673883E-2,7.058826834E-2,9.741181374E0
1.684711381E1,-8.733802289E-2,8.015955985E-2,9.769894600E0
1.684922204E1,-9.212367237E-2,8.075776696E-2,9.774680138E0
1.685133084E1,-8.255238086E-2,7.058826834E-2,9.755537987E0
1.685343968E1,-8.733802289E-2,8.494520187E-2,9.750752449E0
1.685554688E1,-8.733802289E-2,7.537391037E-2,9.755537987E0
1.685765513E1,-9.212367237E-2,6.101697683E-2,9.745966911E0
1.685976310E1,-9.212367237E-2,7.058826834E-2,9.760323524E0
1.686187179E1,-8.255238086E-2,7.058826834E-2,9.741181374E0
1.686397986E1,-8.255238086E-2,8.015955985E-2,9.774680138E0
1.686608812E1,-8.255238086E-2,8.494520187E-2,9.765109062E0
1.686819685E1,-9.212367237E-2,8.075776696E-2,9.769894600E0
1.687030188E1,-7.776673883E-2,8.494520187E-2,9.769894600E0
1.687240002E1,-1.256231815E-1,6.161518395E-2,9.708279610E0
1.687452874E1,-9.690931439E-2,6.580262631E-2,9.713065147E0
1.687662946E1,-3.469592705E-2,7.537391037E-2,9.784252167E0
1.687874121E1,-7.298108935E-2,8.973085135E-2,9.789037704E0
1.688084502E1,-8.255238086E-2,7.058826834E-2,9.750752449E0
1.688295824E1,-1.016949639E-1,8.075776696E-2,9.726823807E0
1.688506083E1,-7.776673883E-2,7.537391037E-2,9.750752449E0
1.688716991E1,-5.383851007E-2,7.058826834E-2,9.798608780E0
1.688927627E1,-8.733802289E-2,7.058826834E-2,9.765109062E0
1.689138509E1,-9.212367237E-2,6.580262631E-2,9.722038269E0
1.689348664E1,-8.255238086E-2,5.623133108E-2,9.717850685E0
1.689560368E1,-7.298108935E-2,7.537391037E-2,9.769894600E0
1.689771162E1,-6.340979785E-2,8.015955985E-2,9.789037704E0
1.689982203E1,-5.383851007E-2,6.101697683E-2,9.760323524E0
1.690192840E1,-6.340979785E-2,6.101697683E-2,9.726823807E0
1.690403450E1,-1.016949639E-1,9.032905847E-2,9.760323524E0
1.690613320E1,-7.298108935E-2,8.973085135E-2,9.779465675E0
1.690825413E1,-6.340979785E-2,7.058826834E-2,9.751350403E0
1.691036080E1,-6.340979785E-2,7.537391037E-2,9.756135941E0
1.691246973E1,-9.690931439E-2,8.015955985E-2,9.775279045E0
1.691456506E1,-8.733802289E-2,6.580262631E-2,9.760921478E0
1.691667717E1,-6.819544733E-2,7.058826834E-2,9.736993790E0
1.691879420E1,-7.776673883E-2,6.580262631E-2,9.775279045E0
1.692090584E1,-8.255238086E-2,7.058826834E-2,9.775279045E0
1.692301262E1,-7.298108935E-2,7.058826834E-2,9.746564865E0
1.692511441E1,-1.064806059E-1,7.537391037E-2,9.746564865E0
1.692720958E1,-1.016949639E-1,8.015955985E-2,9.770493507E0
1.692933536E1,-7.776673883E-2,6.101697683E-2,9.756135941E0
1.693144347E1,-8.733802289E-2,7.537391037E-2,9.751350403E0
1.693355593E1,-9.212367237E-2,8.494520187E-2,9.770493507E0
1.693566005E1,-1.214357466E-1,5.204389244E-2,9.727422714E0
1.693776908E1,-1.118644550E-1,5.623133108E-2,9.708279610E0
1.693987651E1,-1.016949639E-1,9.930214286E-2,9.750752449E0
1.694198470E1,-1.555334684E-2,7.537391037E-2,9.741181374E0
1.694409236E1,-3.469592705E-2,8.973085135E-2,9.822537422E0
1.694619961E1,-9.690931439E-2,8.973085135E-2,9.780064583E0
1.694830558E1,-9.750752151E-2,5.623133108E-2,9.679565430E0
1.695040746E1,-1.064806059E-1,7.537391037E-2,9.722636223E0
1.695252386E1,-1.016949639E-1,1.046859920E-1,9.803394318E0
1.695462518E1,-5.862415582E-2,7.537391037E-2,9.794421196E0
1.695674488E1,-5.383851007E-2,6.101697683E-2,9.760921478E0
1.695885001E1,-1.064806059E-1,7.058826834E-2,9.746564865E0
1.696095886E1,-1.016949639E-1,8.973085135E-2,9.765707016E0
1.696306704E1,-1.016949639E-1,7.058826834E-2,9.746564865E0
1.696517543E1,-7.298108935E-2,8.015955985E-2,9.727422714E0
1.696728402E1,-5.862415582E-2,8.494520187E-2,9.769894600E0
1.696939102E1,-6.340979785E-2,8.015955985E-2,9.784252167E0
1.697149406E1,-6.819544733E-2,7.537391037E-2,9.770493507E0
1.697359603E1,-1.016949639E-1,6.580262631E-2,9.722636223E0
1.697571747E1,-1.016949639E-1,7.118647546E-2,9.760921478E0
1.697782534E1,-7.298108935E-2,7.537391037E-2,9.779465675E0
1.697993603E1,-5.862415582E-2,8.973085135E-2,9.779465675E0
1.698204087E1,-8.255238086E-2,6.101697683E-2,9.765707016E0
1.698414939E1,-9.212367237E-2,7.058826834E-2,9.760323524E0
1.698625782E1,-9.690931439E-2,8.015955985E-2,9.755537987E0
1.698836693E1,-8.733802289E-2,7.537391037E-2,9.760323524E0
1.699047406E1,-8.733802289E-2,8.015955985E-2,9.760323524E0
1.699258050E1,-1.351944804E-1,2.811566554E-2,9.866206169E0
1.699468299E1,-7.776673883E-2,5.623133108E-2,9.822537422E0
1.699679932E1,-1.196411322E-3,1.040877849E-1,9.687940598E0
1.699890709E1,-3.589234129E-2,5.144568533E-2,9.411569595E0
1.700101713E1,-1.932204217E-1,5.682953820E-2,9.584450722E0
1.700312287E1,-1.310070455E-1,1.136590764E-1,9.578469276E0
1.700522982E1,-6.101697683E-2,1.369891018E-1,9.133403778E0
1.700734011E1,-1.136590764E-1,8.374879137E-3,9.183054924E0
1.700944832E1,-1.226321608E-1,5.623133108E-2,9.330811501E0
1.701155730E1,-1.208375469E-1,1.854437590E-1,9.573084831E0
1.701366293E1,-1.238285750E-1,1.860419661E-1,1.007497978E1
1.701576543E1,-8.913264424E-2,1.292124242E-1,1.049611664E1
1.701788027E1,-2.392822644E-3,8.554340899E-2,1.060140038E1
1.701998996E1,2.931207791E-2,5.623133108E-2,1.023828983E1
1.702210049E1,-3.469592705E-2,4.187439755E-2,9.727422714E0
1.702420362E1,-1.076770201E-1,5.623133108E-2,9.535996437E0
1.702630398E1,-1.256231815E-1,1.094716340E-1,9.659825325E0
1.702842226E1,-1.016949639E-1,9.511470050E-2,9.731609344E0
1.703053065E1,-8.733802289E-2,6.101697683E-2,9.727422714E0
1.703264150E1,-1.304088384E-1,7.118647546E-2,9.727422714E0
1.703474703E1,-1.495514214E-1,7.118647546E-2,9.708279610E0
1.703685313E1,-1.016949639E-1,5.144568533E-2,9.736993790E0
1.703895457E1,-4.905286431E-2,3.230310604E-2,9.765707016E0
1.704107201E1,-5.982056726E-3,2.273181453E-2,9.823135376E0
1.704318097E1,8.374879137E-3,4.187439755E-2,9.817750931E0
1.704529056E1,-2.033899166E-2,5.623133108E-2,9.784252167E0
1.704739708E1,-5.383851007E-2,5.623133108E-2,9.799206734E0
1.704950662E1,-6.819544733E-2,6.101697683E-2,9.780064583E0
1.705161311E1,-6.340979785E-2,7.058826834E-2,9.775279045E0
1.705372155E1,-2.991028316E-2,7.058826834E-2,9.760323524E0
1.705583000E1,-5.862415582E-2,7.537391037E-2,9.779465675E0
1.705793879E1,-4.905286431E-2,8.015955985E-2,9.774680138E0
1.706005033E1,-4.905286431E-2,8.973085135E-2,9.803394318E0
1.706215030E1,-5.383851007E-2,8.973085135E-2,9.793823242E0
1.706424689E1,-3.948157281E-2,6.580262631E-2,9.789037704E0
1.706636959E1,-2.512463741E-2,7.058826834E-2,9.784252167E0
1.706847897E1,-1.196411322E-3,6.580262631E-2,9.784252167E0
1.707059177E1,-1.076770201E-2,4.666004330E-2,9.770493507E0
1.707269609E1,-2.512463741E-2,8.015955985E-2,9.774680138E0
1.707480209E1,-2.033899166E-2,7.537391037E-2,9.774680138E0
1.707691019E1,-1.555334684E-2,7.058826834E-2,9.793823242E0
1.707901857E1,-1.555334684E-2,6.580262631E-2,9.812965393E0
1.708113011E1,-1.555334684E-2,5.144568533E-2,9.836894035E0
1.708324280E1,-1.076770201E-2,5.623133108E-2,9.774680138E0
1.708534512E1,-1.555334684E-2,7.537391037E-2,9.755537987E0
1.708745333E1,-4.905286431E-2,9.451649338E-2,9.812965393E0
1.708956083E1,-8.733802289E-2,8.015955985E-2,9.775279045E0
1.709166833E1,-7.298108935E-2,7.537391037E-2,9.717850685E0
1.709377326E1,-6.340979785E-2,8.494520187E-2,9.745966911E0
1.709588594E1,-5.862415582E-2,9.451649338E-2,9.741181374E0
1.709799436E1,-5.862415582E-2,7.058826834E-2,9.727422714E0
1.710010351E1,-4.426721856E-2,7.058826834E-2,9.765109062E0
1.710220755E1,-3.469592705E-2,7.537391037E-2,9.755537987E0
1.710431174E1,-3.469592705E-2,8.015955985E-2,9.755537987E0
1.710643878E1,-4.905286431E-2,6.580262631E-2,9.784252167E0
1.710853582E1,-4.426721856E-2,5.144568533E-2,9.789635658E0
1.711064718E1,-2.452643216E-2,4.187439755E-2,9.975677490E0
1.711274907E1,6.999006122E-2,1.734796353E-2,9.731609344E0
1.711486010E1,6.520441920E-2,5.084748194E-2,9.664610863E0
1.711696818E1,-8.673982322E-2,1.142572835E-1,9.946963310E0
1.711907664E1,-1.399801224E-1,9.990034252E-2,9.784252167E0
1.712118517E1,-1.028913707E-1,3.230310604E-2,9.589237213E0
1.712329417E1,-8.793623000E-2,5.144568533E-2,9.674779892E0
1.712539885E1,-1.154536903E-1,1.190429255E-1,9.817750931E0
1.712749974E1,-6.819544733E-2,9.451649338E-2,9.717252731E0
1.712961757E1,-4.905286431E-2,7.537391037E-2,9.726823807E0
1.713172610E1,-5.862415582E-2,7.537391037E-2,9.698110580E0
1.713383672E1,-1.016949639E-1,9.032905847E-2,9.798608780E0
1.713593868E1,-1.016949639E-1,8.554340899E-2,9.789037704E0
1.713803561E1,-3.948157281E-2,6.101697683E-2,9.713065147E0
1.714016013E1,-6.819544733E-2,8.015955985E-2,9.745966911E0
1.714226733E1,-7.298108935E-2,7.537391037E-2,9.822537422E0
1.714437908E1,-2.033899166E-2,8.015955985E-2,9.779465675E0
1.714647968E1,4.247260094E-2,1.519442350E-1,9.859625816E0
1.714858164E1,2.751746029E-2,6.580262631E-2,9.817750931E0
1.715070020E1,-4.007977992E-2,-2.512463741E-2,9.728020668E0
1.715280865E1,-1.405783296E-1,1.854437590E-2,9.670592308E0
1.715491941E1,-1.836491376E-1,1.046859920E-1,9.669994354E0
1.715702603E1,-1.304088384E-1,9.032905847E-2,9.703494072E0
1.715913354E1,-9.212367237E-2,7.058826834E-2,9.756135941E0
1.716124157E1,-6.340979785E-2,6.101697683E-2,9.756135941E0
1.716334943E1,-7.298108935E-2,5.623133108E-2,9.756135941E0
1.716545513E1,-6.819544733E-2,8.015955985E-2,9.774680138E0
1.716755592E1,-6.819544733E-2,7.058826834E-2,9.774680138E0
1.716967185E1,-6.819544733E-2,6.101697683E-2,9.741779327E0
1.717177034E1,-7.298108935E-2,7.058826834E-2,9.736993790E0
1.717388447E1,-7.298108935E-2,7.537391037E-2,9.765109062E0
1.717599922E1,-6.819544733E-2,7.058826834E-2,9.770493507E0
1.717810835E1,-5.383851007E-2,6.580262631E-2,9.775279045E0
1.718020524E1,-7.298108935E-2,6.580262631E-2,9.770493507E0
1.718231093E1,-8.255238086E-2,7.058826834E-2,9.770493507E0
1.718441961E1,-6.340979785E-2,7.537391037E-2,9.765707016E0
1.718654291E1,-6.819544733E-2,8.494520187E-2,9.751350403E0
1.718865118E1,-8.255238086E-2,7.537391037E-2,9.765707016E0
1.719075832E1,-5.383851007E-2,7.058826834E-2,9.794421196E0
1.719285497E1,-7.776673883E-2,6.580262631E-2,9.789635658E0
1.719497317E1,-7.298108935E-2,7.537391037E-2,9.741779327E0
1.719708114E1,-1.022931710E-1,5.144568533E-2,9.732806206E0
1.719919213E1,-9.690931439E-2,8.494520187E-2,9.746564865E0
1.720129789E1,-7.776673883E-2,8.973085135E-2,9.736993790E0
1.720340162E1,-6.819544733E-2,7.537391037E-2,9.746564865E0
1.720549617E1,-5.862415582E-2,7.058826834E-2,9.741779327E0
1.720762259E1,-7.836493850E-2,7.537391037E-2,9.722636223E0
1.720973131E1,-1.214357466E-1,8.075776696E-2,9.722636223E0
1.721184367E1,-1.070788130E-1,5.144568533E-2,9.723235130E0
1.721394984E1,-6.879365444E-2,6.580262631E-2,9.722636223E0
1.721606502E1,-6.819544733E-2,8.494520187E-2,9.770493507E0
1.721816397E1,-6.819544733E-2,8.015955985E-2,9.770493507E0
1.722027203E1,-7.357929647E-2,7.058826834E-2,9.727422714E0
1.722237944E1,-1.214357466E-1,5.623133108E-2,9.713663101E0
1.722449252E1,-9.272187948E-2,7.058826834E-2,9.732208252E0
1.722658890E1,-8.255238086E-2,7.537391037E-2,9.775279045E0
1.722870516E1,-8.733802289E-2,6.580262631E-2,9.756135941E0
1.723081180E1,-8.315058798E-2,6.101697683E-2,9.732208252E0
1.723292340E1,-9.750752151E-2,5.623133108E-2,9.732208252E0
1.723502702E1,-8.255238086E-2,7.537391037E-2,9.741779327E0
1.723712789E1,-6.819544733E-2,6.101697683E-2,9.760921478E0
1.723924657E1,-1.447657645E-1,4.725824669E-2,9.790233612E0
1.724135558E1,-3.038884699E-1,-1.974078640E-2,9.681360245E0
1.724346544E1,-2.464607358E-1,-7.238288224E-2,9.667003632E0
1.724557194E1,-1.698904037E-1,-5.324030295E-2,9.709476471E0
1.724768012E1,-8.315058798E-2,-4.905286431E-2,9.766903877E0
1.724979125E1,2.991028363E-3,-3.948157281E-2,9.799804688E0
1.725189538E1,3.230310604E-2,-1.076770201E-2,9.789635658E0
1.725400378E1,4.127619043E-2,7.776673418E-3,9.732208252E0
1.725611138E1,1.734796353E-2,2.273181453E-2,9.698708534E0
1.725821923E1,-1.136590727E-2,4.666004330E-2,9.717850685E0
1.726032010E1,-2.991028316E-2,6.580262631E-2,9.755537987E0
1.726243519E1,-2.991028316E-2,8.494520187E-2,9.769894600E0
1.726453806E1,-4.426721856E-2,1.088734269E-1,9.774680138E0
1.726665391E1,-5.802594870E-2,1.423729509E-1,9.783653259E0
1.726876030E1,-4.845465720E-2,1.567298770E-1,9.764511108E0
1.727087130E1,-1.974078640E-2,2.189432681E-1,9.768698692E0
1.727297863E1,2.392822690E-2,3.194418252E-1,9.815358162E0
1.727508745E1,5.324030295E-2,4.055834413E-1,9.857233047E0
1.727719453E1,-2.392822690E-2,2.333002090E-1,9.850054741E0
1.727930015E1,-8.315058798E-2,1.316052489E-2,9.756733894E0
1.728140037E1,-1.214357466E-1,-2.991028316E-2,9.699904442E0
1.728351923E1,-1.357926875E-1,5.682953820E-2,9.727422714E0
1.728562738E1,-8.255238086E-2,6.580262631E-2,9.775279045E0
1.728773829E1,-7.298108935E-2,7.537391037E-2,9.780064583E0
1.728984424E1,-7.298108935E-2,5.623133108E-2,9.770493507E0
1.729194932E1,-7.298108935E-2,5.623133108E-2,9.770493507E0
1.729404546E1,-7.776673883E-2,8.494520187E-2,9.760323524E0
1.729616851E1,-1.112662554E-1,8.554340899E-2,9.751350403E0
1.729827667E1,-1.208375469E-1,8.075776696E-2,9.727422714E0
1.730038886E1,-1.310070455E-1,7.118647546E-2,9.722636223E0
1.730249094E1,-1.304088384E-1,7.597211748E-2,9.732208252E0
1.730459179E1,-9.212367237E-2,6.580262631E-2,9.746564865E0
1.730671008E1,-7.776673883E-2,8.015955985E-2,9.756135941E0
1.730881903E1,-5.862415582E-2,8.015955985E-2,9.769894600E0
1.731092897E1,-4.426721856E-2,8.494520187E-2,9.774680138E0
1.731303552E1,-3.469592705E-2,1.088734269E-1,9.760323524E0
1.731514244E1,-3.948157281E-2,1.088734269E-1,9.760323524E0
1.731725114E1,-4.905286431E-2,1.232303679E-1,9.764511108E0
1.731935898E1,-7.298108935E-2,1.040877849E-1,9.769894600E0
1.732146747E1,-7.776673883E-2,8.015955985E-2,9.760323524E0
1.732357592E1,-7.776673883E-2,6.101697683E-2,9.751350403E0
1.732568493E1,-6.340979785E-2,6.580262631E-2,9.760323524E0
1.732779238E1,-5.383851007E-2,8.973085135E-2,9.755537987E0
1.732990050E1,-5.383851007E-2,8.015955985E-2,9.789037704E0
1.733200841E1,-7.776673883E-2,1.040877849E-1,9.779465675E0
1.733411650E1,-7.776673883E-2,9.930214286E-2,9.760323524E0
1.733622130E1,-6.819544733E-2,1.040877849E-1,9.736394882E0
1.733832324E1,-9.212367237E-2,8.973085135E-2,9.774680138E0
1.734044224E1,-9.212367237E-2,4.187439755E-2,9.794421196E0
1.734255120E1,-7.298108935E-2,6.101697683E-2,9.727422714E0
1.734466060E1,-8.255238086E-2,1.040877849E-1,9.717252731E0
1.734676661E1,-9.690931439E-2,1.998006850E-1,9.597013474E0
1.734887576E1,-1.734796464E-1,7.597211748E-2,9.780064583E0
1.735098299E1,-4.905286431E-2,-5.862415582E-2,9.847661972E0
1.735309098E1,5.084748194E-2,-2.093719877E-2,9.732208252E0
1.735519883E1,-1.489532143E-1,1.956132501E-1,9.750154495E0
1.735730772E1,-1.686939895E-1,7.597211748E-2,9.784850121E0
1.735941682E1,-3.050848842E-2,-5.383851007E-2,9.728020668E0
1.736152449E1,-2.033899166E-2,8.494520187E-2,9.750752449E0
1.736363226E1,-6.281159073E-2,1.519442350E-1,9.764511108E0
1.736574022E1,-1.256231815E-1,8.554340899E-2,9.756135941E0
1.736784867E1,-1.351944804E-1,6.640082598E-2,9.732208252E0
1.736995689E1,-6.819544733E-2,4.666004330E-2,9.746564865E0
1.737206520E1,-4.905286431E-2,8.973085135E-2,9.793823242E0
1.737417370E1,-4.426721856E-2,9.930214286E-2,9.793823242E0
1.737628274E1,-6.340979785E-2,7.537391037E-2,9.774680138E0
1.737839023E1,-7.776673883E-2,8.973085135E-2,9.789037704E0
1.738049504E1,-9.212367237E-2,1.040877849E-1,9.765109062E0
1.738258956E1,-8.255238086E-2,8.494520187E-2,9.755537987E0
1.738471455E1,-6.819544733E-2,7.058826834E-2,9.769894600E0
1.738682265E1,-7.298108935E-2,8.973085135E-2,9.784252167E0
1.738893519E1,-8.733802289E-2,8.973085135E-2,9.765109062E0
1.739104111E1,-8.255238086E-2,7.537391037E-2,9.746564865E0
1.739315439E1,-5.862415582E-2,1.328016520E-1,9.707681656E0
1.739525418E1,-1.016949639E-1,3.098705411E-1,9.543174744E0
1.739736411E1,-2.267199457E-1,-1.441675574E-1,9.964311600E0
1.739947543E1,5.024927482E-2,-2.075773627E-1,9.834501266E0
1.740157767E1,6.161518395E-2,2.333002090E-1,9.667601585E0
1.740367619E1,-2.153540403E-1,3.110669553E-1,9.830911636E0
1.740579593E1,-1.166501045E-1,-6.819544733E-2,9.766903877E0
1.740790550E1,-1.136590727E-2,6.101697683E-2,9.574281693E0
1.741001768E1,-1.633101404E-1,7.118647546E-2,9.928419113E0
1.741212175E1,-5.922235921E-2,-3.469592705E-2,9.756733894E0
1.741422613E1,-4.426721856E-2,1.232303679E-1,9.645467758E0
1.741632009E1,-4.845465720E-2,1.998006850E-1,9.711270332E0
1.741843644E1,-1.196411322E-3,8.374879137E-3,9.808777809E0
1.742055471E1,-1.447657645E-1,2.811566554E-2,9.875777245E0
1.742266669E1,-1.399801224E-1,9.990034252E-2,9.732208252E0
1.742477124E1,-5.383851007E-2,9.451649338E-2,9.717252731E0
1.742686779E1,-9.212367237E-2,9.032905847E-2,9.808179855E0
1.742897792E1,-9.690931439E-2,3.708875179E-2,9.770493507E0
1.743109600E1,-3.948157281E-2,6.580262631E-2,9.717252731E0
1.743320665E1,-8.255238086E-2,1.040877849E-1,9.741181374E0
1.743531466E1,-1.016949639E-1,7.058826834E-2,9.741779327E0
1.743742050E1,-8.315058798E-2,3.230310604E-2,9.736993790E0
1.743952880E1,-5.862415582E-2,8.494520187E-2,9.750752449E0
1.744163727E1,-8.733802289E-2,1.286142170E-1,9.784252167E0
1.744374629E1,-9.690931439E-2,7.597211748E-2,9.780064583E0
1.744585110E1,-7.776673883E-2,4.666004330E-2,9.770493507E0
1.744795004E1,-9.212367237E-2,8.494520187E-2,9.760921478E0
1.745005981E1,-1.016949639E-1,7.537391037E-2,9.756135941E0
1.745217680E1,-8.255238086E-2,6.101697683E-2,9.727422714E0
1.745428285E1,-8.255238086E-2,6.580262631E-2,9.756135941E0
1.745639724E1,-1.016949639E-1,6.580262631E-2,9.741779327E0
1.745850137E1,-9.690931439E-2,8.015955985E-2,9.741779327E0
1.746060468E1,-8.733802289E-2,7.058826834E-2,9.741779327E0
1.746271917E1,-1.160518974E-1,8.075776696E-2,9.760921478E0
1.746482595E1,-8.733802289E-2,7.058826834E-2,9.765707016E0
1.746693633E1,-9.690931439E-2,6.580262631E-2,9.746564865E0
1.746904044E1,-9.212367237E-2,7.537391037E-2,9.756135941E0
1.747114299E1,-9.212367237E-2,8.015955985E-2,9.760921478E0
