"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.547989404E1,-1.301594005E0,-6.376726346E-1,6.571937102E-1,1.591438631E0
1.548994404E1,-1.684181857E0,-2.831470326E-1,6.588894027E-1,1.830512500E0
1.549999404E1,-2.081722208E0,-2.878052900E-1,6.003692991E-1,2.185598896E0
1.551004404E1,-2.286924102E0,-2.078464067E-1,5.400903529E-1,2.359008174E0
1.552009304E1,-2.354811445E0,5.583557390E-2,5.860512221E-1,2.427284612E0
1.553014304E1,-2.368452561E0,6.411537744E-2,9.069107491E-1,2.536959878E0
1.554019304E1,-2.110162919E0,1.776932657E-1,8.426521879E-1,2.279128156E0
1.555024304E1,-1.923568912E0,3.850316955E-1,6.191493863E-1,2.057112716E0
1.556029304E1,-1.783018074E0,3.255793995E-1,6.251141310E-1,1.917269692E0
1.557034304E1,-1.604573039E0,1.847512022E-1,4.093752623E-1,1.666246005E0
1.558039304E1,-1.819884330E0,-1.379351412E-1,4.202563459E-1,1.872864243E0
1.559044304E1,-1.794648624E0,-2.417045262E-1,1.902543640E-1,1.820818905E0
1.560049304E1,-1.788845116E0,-3.728469021E-1,5.608707726E-2,1.828148633E0
1.561054304E1,-1.832090977E0,-3.916693085E-1,1.297216487E-1,1.877974947E0
1.562058992E1,-1.903951650E0,-1.431489024E-1,1.958811396E-1,1.919347002E0
1.563063992E1,-2.074355886E0,-1.529053654E-1,2.747074538E-1,2.098045895E0
1.564068892E1,-2.297237567E0,-3.893363060E-1,2.733842289E-1,2.345979995E0
1.565073892E1,-2.367669911E0,-5.777665946E-1,1.292100173E-1,2.440567613E0
1.566078892E1,-2.091445836E0,-6.603586619E-1,5.390489638E-2,2.193883539E0
1.567083892E1,-1.829290453E0,-4.888656009E-1,1.849760824E-1,1.902500799E0
1.568088892E1,-1.921271395E0,-1.854851922E-1,3.288222653E-1,1.958012413E0
1.569093892E1,-2.113136813E0,-5.249877806E-2,4.276051265E-1,2.156606004E0
1.570098892E1,-2.032490114E0,1.046964702E-1,3.542868894E-1,2.065792007E0
1.571103892E1,-1.942653201E0,2.574692043E-1,2.119030952E-1,1.971064375E0
1.572108892E1,-1.931614096E0,2.386735488E-1,8.131605864E-2,1.948001638E0
1.573113892E1,-1.917721696E0,1.589359278E-1,-3.702456951E-2,1.924652684E0
1.574118892E1,-1.837084792E0,1.164710906E-1,-2.873029411E-2,1.840997414E0
1.575123892E1,-1.678383904E0,2.055078493E-1,2.559946096E-1,1.710186903E0
1.576128792E1,-1.553603445E0,3.012520953E-1,5.630371660E-1,1.679716446E0
1.577133792E1,-1.363141505E0,4.597050248E-1,4.203364527E-1,1.498721523E0
1.578138792E1,-1.214569529E0,3.596126431E-1,3.663280606E-1,1.318596467E0
1.579143792E1,-1.193232162E0,2.890840395E-1,5.459323061E-1,1.343657195E0
1.580148792E1,-1.229642847E0,4.283747297E-1,1.961091810E-1,1.316808737E0
1.581153792E1,-1.291457272E0,4.194268452E-1,-3.191515553E-1,1.394861455E0
1.582158792E1,-1.342111993E0,2.134218364E-1,-6.263274282E-1,1.496362099E0
1.583163792E1,-1.247807953E0,5.967639059E-2,-6.017182517E-1,1.386596846E0
1.584168792E1,-9.513312424E-1,1.750952382E-2,-3.903127545E-1,1.028436562E0
1.585173792E1,-7.571824866E-1,1.826872995E-1,9.355545044E-5,7.789094788E-1
1.586178792E1,-6.106448304E-1,4.983542066E-1,1.327475828E-1,7.992909013E-1
1.587183792E1,-4.210948731E-1,5.014446794E-1,1.025367737E-1,6.627831083E-1
1.588188792E1,-2.961324743E-1,4.039527372E-1,1.734284163E-1,5.300468581E-1
1.589193692E1,-3.013722190E-1,4.155148752E-1,3.780517280E-2,5.146912249E-1
1.590198692E1,-3.162690973E-1,3.060340579E-1,-3.530490339E-2,4.415081230E-1
1.591203692E1,-1.322406383E-1,1.514337857E-1,-9.724036574E-2,2.233281590E-1
1.592208692E1,-7.525318122E-2,1.871907154E-1,-3.183510715E-1,3.768962854E-1
1.593213692E1,-1.728540552E-1,6.716915891E-2,-3.732710445E-1,4.167991039E-1
1.594218692E1,-2.556738898E-1,-1.256087903E-1,-1.487794787E-1,3.213752315E-1
1.595223692E1,-1.324183389E-1,-1.050819570E-1,-4.555916548E-2,1.750784730E-1
1.596228692E1,1.349507862E-1,8.555967540E-2,9.067862034E-2,1.837247532E-1
1.597233692E1,4.254579193E-1,3.513724179E-1,2.280607063E-1,5.970667491E-1
1.598238692E1,5.315907671E-1,4.941532746E-1,3.199368364E-1,7.931808001E-1
1.599243692E1,3.689251015E-1,6.505117314E-1,2.349680221E-1,7.838885218E-1
1.600248692E1,3.816538869E-2,7.363951233E-1,-1.140680677E-1,7.461540716E-1
1.601253592E1,-2.884758743E-1,5.449370734E-1,-2.954188764E-1,6.837009994E-1
1.602258592E1,-6.023739439E-1,6.051493248E-1,-2.791554308E-1,8.983250125E-1
1.603263592E1,-8.390896987E-1,1.049962003E0,-3.811180079E-1,1.397047840E0
1.604268592E1,-8.923139061E-1,1.232683107E0,-5.565941191E-1,1.620348346E0
1.605273592E1,-8.015100092E-1,1.105748460E0,-5.928392547E-1,1.488810375E0
1.606278592E1,-6.465356979E-1,1.154536677E0,-4.218964899E-1,1.388870043E0
1.607283592E1,-4.850864358E-1,1.427277128E0,-3.581419587E-1,1.549417475E0
1.608288592E1,-2.464013935E-1,1.760550878E0,-3.647229999E-1,1.814738524E0
1.609293592E1,-1.574023310E-1,1.881539711E0,-5.427952749E-1,1.964584915E0
1.610298592E1,-7.250757543E-2,1.666319782E0,-6.361232686E-1,1.785085930E0
1.611303592E1,-6.182801977E-2,1.548763266E0,-6.264198142E-1,1.671793092E0
1.612308592E1,-1.230961960E-1,1.628032653E0,-5.127493572E-1,1.711302105E0
1.613313492E1,-1.488807634E-1,1.658806549E0,-3.266927093E-1,1.697213238E0
1.614318492E1,-5.128643098E-2,1.901096893E0,-1.810362285E-1,1.910385775E0
1.615323492E1,1.176834011E-1,2.148635113E0,1.267664659E-1,2.155586224E0
1.616328492E1,3.686875218E-1,2.297740428E0,2.767954946E-1,2.343535216E0
1.617333492E1,5.658444873E-1,2.226618259E0,3.368896687E-1,2.321961133E0
1.618338492E1,5.669276840E-1,2.129939810E0,5.607392102E-1,2.274308479E0
1.619343492E1,5.324958430E-1,2.316037973E0,6.876951259E-1,2.473966108E0
1.620348492E1,4.343818302E-1,2.411224212E0,7.341682112E-1,2.557673306E0
1.621353492E1,4.139785559E-1,2.394534212E0,7.921842849E-1,2.555920241E0
1.622358492E1,4.033409357E-1,2.411189275E0,8.389111394E-1,2.584625608E0
1.623363492E1,4.215363745E-1,2.382403725E0,8.687693614E-1,2.570661515E0
1.624368492E1,3.765772795E-1,2.453975545E0,8.748498809E-1,2.632331426E0
1.625373392E1,2.847212675E-1,2.592969416E0,8.891890079E-1,2.755941524E0
1.626378392E1,4.244147395E-1,2.552342084E0,1.035806186E0,2.787018558E0
1.627383392E1,7.674949285E-1,2.244266471E0,1.268726513E0,2.689878701E0
1.628388392E1,7.372592687E-1,2.029171088E0,1.522216176E0,2.641633703E0
1.629393392E1,2.319558655E-1,2.048436056E0,1.248175889E0,2.409945404E0
1.630398392E1,-1.711306432E-1,2.007409652E0,4.550192124E-1,2.065434989E0
1.631403392E1,-5.410254323E-1,1.862239514E0,-1.631519347E-1,1.946089175E0
1.632408392E1,-8.976807730E-1,1.881141808E0,-4.904036379E-1,2.141266214E0
1.633413392E1,-1.229065434E0,2.186990801E0,-6.287774116E-1,2.586289164E0
1.634418392E1,-1.611406826E0,2.513244385E0,-8.471779329E-1,3.103343317E0
1.635423392E1,-1.758543676E0,2.612251779E0,-1.224822110E0,3.378834772E0
1.636428392E1,-1.777513651E0,2.303940377E0,-1.311861423E0,3.191970619E0
1.637433392E1,-1.509499066E0,2.064223392E0,-1.335263150E0,2.884880123E0
1.638438292E1,-9.325449425E-1,1.802668958E0,-1.232424075E0,2.374473529E0
1.639443292E1,-5.059725805E-1,1.368584385E0,-1.026921342E0,1.784264250E0
1.640448292E1,-2.958149522E-1,9.423574474E-1,-8.805702120E-1,1.323233896E0
1.641453292E1,-1.949721900E-1,4.582064200E-1,-3.489524746E-1,6.080584739E-1
1.642458292E1,3.032045354E-1,3.789922892E-1,3.017356235E-1,5.715002468E-1
1.643463292E1,5.288042400E-1,3.581432743E-1,7.025452995E-1,9.494579649E-1
1.644468292E1,5.928568695E-1,2.529141137E-1,8.652534306E-1,1.078938513E0
1.645473292E1,6.171109738E-1,-1.442018397E-2,6.020527124E-1,8.622652517E-1
1.646478292E1,6.556398857E-1,-5.479341003E-1,3.776991409E-1,9.342120097E-1
1.647483292E1,5.151608586E-1,-9.254635258E-1,3.957816553E-1,1.130715069E0
1.648488292E1,1.545594513E-2,-6.087610768E-1,2.231355965E-1,6.485510229E-1
1.649493292E1,-3.210138935E-1,-3.235478209E-1,5.045503914E-2,4.585616897E-1
1.650498192E1,-1.074767573E-1,-5.493709074E-1,2.570202112E-2,5.603750897E-1
1.651503192E1,2.377696241E-1,-8.811616579E-1,2.865229225E-1,9.565958638E-1
1.652508192E1,4.399390239E-1,-1.000393256E0,2.849085063E-1,1.129382959E0
1.653513192E1,5.295895576E-1,-1.271438598E0,1.206046700E-2,1.377376733E0
1.654518192E1,3.059699943E-1,-1.592625862E0,-1.774805367E-2,1.621847640E0
1.655523192E1,1.814801784E-1,-1.434906136E0,-2.652916825E-1,1.470466032E0
1.656528192E1,4.880201666E-1,-1.381910190E0,-5.429759538E-1,1.562901898E0
1.657533192E1,4.644092194E-1,-1.813597404E0,-5.220657259E-1,1.943544208E0
1.658538192E1,-2.295258723E-2,-2.097253875E0,-4.254790789E-1,2.140101185E0
1.659543192E1,-4.334667409E-1,-2.133875864E0,-9.381471598E-1,2.370957551E0
1.660548192E1,-6.337911066E-1,-2.145387131E0,-1.446920995E0,2.664199218E0
1.661553192E1,-7.573250856E-1,-2.112415413E0,-1.466011569E0,2.680490642E0
1.662558158E1,-5.483416878E-1,-1.991053821E0,-1.231181542E0,2.404325667E0
1.663563058E1,-2.456171174E-1,-1.641150150E0,-8.242036378E-1,1.852839232E0
1.664568058E1,6.237996038E-2,-1.452929009E0,-1.273681444E-1,1.459834446E0
1.665573058E1,4.010320164E-1,-1.511927415E0,4.997667843E-1,1.642107800E0
1.666578058E1,5.269996065E-1,-1.567064905E0,7.981256407E-1,1.835871874E0
1.667583058E1,3.282012910E-1,-1.811624115E0,6.094529486E-1,1.939363534E0
1.668588058E1,-5.398105636E-2,-2.195340625E0,2.382950878E-1,2.208895417E0
1.669593058E1,-4.652348097E-1,-2.173861317E0,-2.246231282E-1,2.234406410E0
1.670598058E1,-8.854146302E-1,-1.920011612E0,-4.244061148E-1,2.156507410E0
1.671603058E1,-9.003742929E-1,-1.640301281E0,-4.002056587E-1,1.913485492E0
1.672608058E1,-3.443757858E-1,-1.423623934E0,-1.821945620E-1,1.475972441E0
1.673613058E1,1.919309800E-1,-1.536012243E0,1.361594331E-1,1.553933879E0
1.674618058E1,5.006273848E-1,-1.758144603E0,6.131583291E-1,1.928124311E0
1.675622958E1,5.857326950E-1,-1.773999621E0,1.033763754E0,2.135140497E0
1.676627958E1,6.817785477E-1,-1.603733232E0,8.551172823E-1,1.941135708E0
1.677632958E1,4.963621699E-1,-1.742764672E0,8.249316162E-1,1.991008859E0
1.678637958E1,2.541867967E-1,-1.785934373E0,5.233117676E-1,1.878304479E0
1.679642958E1,-1.186911687E-3,-1.842762000E0,3.663748384E-1,1.878830412E0
1.680647958E1,-2.175713130E-1,-1.726684244E0,3.415586704E-1,1.773538294E0
1.681652958E1,-1.812847352E-1,-1.548130743E0,6.164953351E-2,1.559927440E0
1.682657958E1,3.123633765E-2,-1.470308981E0,-1.516066074E-2,1.470718890E0
1.683662958E1,-1.141348721E-1,-1.442328592E0,1.643652320E-3,1.446838359E0
1.684667958E1,-3.898610571E-1,-1.389468593E0,-7.636580586E-2,1.445145789E0
1.685672958E1,-6.425142753E-1,-1.380918356E0,-3.007269788E-1,1.552480858E0
1.686677958E1,-6.581767733E-1,-1.241866451E0,-5.035166037E-1,1.492969497E0
1.687682858E1,-4.027689318E-1,-8.850146075E-1,-4.424956459E-1,1.068305230E0
1.688687858E1,-1.082109118E-1,-7.336098752E-1,-3.737540245E-3,7.415571587E-1
1.689692858E1,1.141290249E-1,-6.899085894E-1,4.408011228E-1,8.266226019E-1
1.690697858E1,1.925770243E-1,-6.432926859E-1,6.844341338E-1,9.588333919E-1
1.691702858E1,2.021388298E-1,-6.248661359E-1,6.510091102E-1,9.247327484E-1
1.692707858E1,2.996727258E-2,-5.576148237E-1,6.158451247E-1,8.313227692E-1
1.693712858E1,-2.655062753E-1,-3.695224676E-1,2.617161101E-1,5.249150013E-1
1.694717858E1,-6.098197883E-1,-2.493192820E-1,-1.939334321E-1,6.867681229E-1
1.695722858E1,-7.595690276E-1,-3.332360360E-1,-3.592722255E-1,9.039180801E-1
1.696727858E1,-6.443136828E-1,-3.503385571E-1,-6.144464707E-1,9.567767200E-1
1.697732858E1,-5.116643333E-1,-3.535131566E-1,-7.526956987E-1,9.763824849E-1
1.698737858E1,-4.863523214E-1,-4.899862929E-1,-4.339692360E-1,8.154473898E-1
1.699742858E1,-2.926347978E-1,-4.193746588E-1,-3.482525629E-1,6.187003127E-1
1.700747758E1,4.726004742E-2,-3.372513921E-1,-2.905662721E-1,4.476614480E-1
1.701752758E1,4.878531555E-1,-3.016834371E-1,-3.746696985E-1,6.851211429E-1
1.702757758E1,6.501697424E-1,-4.702140062E-1,-3.088528544E-1,8.597743839E-1
1.703762758E1,6.883953300E-1,-8.410239577E-1,-1.036249405E-1,1.091763507E0
1.704767758E1,6.073286551E-1,-1.119756269E0,2.653162408E-1,1.301189804E0
1.705772758E1,5.259099048E-1,-1.053899883E0,2.727486366E-1,1.208998764E0
1.706777758E1,3.865567224E-1,-9.675227673E-1,1.065140498E-1,1.047316403E0
1.707782758E1,3.014627047E-1,-1.024711533E0,2.609097791E-1,1.099539631E0
1.708787758E1,2.229500936E-1,-9.361607876E-1,3.107374120E-1,1.011267276E0
1.709792758E1,1.101127917E-1,-8.250848132E-1,2.952838057E-1,8.832226797E-1
1.710797758E1,-4.765700027E-3,-7.087342849E-1,3.374977791E-1,7.850042990E-1
1.711802758E1,-1.487447608E-1,-4.726188929E-1,2.722288191E-1,5.653336641E-1
1.712807658E1,-1.472399068E-1,-1.985976098E-1,1.218419409E-1,2.756194103E-1
1.713812658E1,-1.104451329E-1,-3.387569770E-2,1.032062799E-1,1.549103821E-1
1.714817658E1,-1.687110288E-1,-1.019168592E-1,2.505543602E-1,3.187913814E-1
1.715822658E1,-1.229780549E-1,-1.947086998E-1,2.694233251E-1,3.544347723E-1
1.716827658E1,-1.006490732E-1,-2.066215977E-1,2.231326729E-1,3.203293778E-1
1.717832658E1,-1.969465023E-1,-1.762047473E-1,1.441245103E-1,3.010114819E-1
1.718837658E1,-2.758637407E-1,-2.558794925E-1,9.552186906E-2,3.882003936E-1
1.719842658E1,-2.158170021E-1,-3.674585467E-1,-9.266667366E-2,4.361076408E-1
1.720847658E1,-1.134142028E-1,-3.666760430E-1,-2.440382230E-1,4.548282711E-1
1.721852658E1,-8.381705895E-2,-3.265041366E-1,-2.073422670E-1,3.957537951E-1
1.722857658E1,-6.821456797E-2,-2.682363403E-1,-1.917822415E-1,3.367259860E-1
1.723862658E1,-9.804706223E-2,-3.976510102E-1,-1.194475061E-1,4.266230877E-1
1.724867658E1,-1.661252439E-2,-5.949540465E-1,1.039594012E-1,6.041968640E-1
1.725872558E1,1.021704456E-1,-4.460307263E-1,1.197995085E-1,4.730054238E-1
1.726877558E1,1.628825243E-1,-2.154571060E-1,1.507985222E-1,3.093423275E-1
1.727882558E1,2.243512326E-1,-7.915017687E-2,1.083898365E-1,2.614317937E-1
1.728887558E1,1.895908512E-1,1.611975029E-2,7.267562807E-2,2.036818208E-1
1.729892558E1,2.007335246E-1,3.378031500E-2,-4.863187730E-2,2.092847751E-1
1.730897558E1,1.943583054E-1,-8.006884754E-2,-1.841896319E-1,2.794852263E-1
1.731902558E1,2.220856924E-1,-2.866997277E-1,-1.885124785E-1,4.087245321E-1
1.732907558E1,3.717062565E-1,-4.933110197E-1,3.905179918E-2,6.189073810E-1
1.733912558E1,4.507591503E-1,-4.339983990E-1,4.369951701E-1,7.632189729E-1
1.734917558E1,4.757016912E-1,-2.609823576E-1,7.072277498E-1,8.913893538E-1
1.735922558E1,4.919616285E-1,-1.924641730E-1,6.341194278E-1,8.253339630E-1
1.736927558E1,3.394861979E-1,-1.437673185E-1,4.938154882E-1,6.162577844E-1
1.737932458E1,2.115346110E-1,-2.273412795E-1,2.229081398E-1,3.822551344E-1
1.738937458E1,1.520542483E-1,-3.423520279E-1,-5.968545377E-2,3.793253997E-1
1.739942458E1,1.262786985E-1,-2.776180151E-1,-3.140106833E-1,4.377451099E-1
1.740947458E1,-3.896215405E-2,-2.567011725E-1,-1.465072507E-1,2.981239942E-1
1.741952458E1,-1.135809215E-1,-1.695861743E-1,4.342668593E-2,2.086767196E-1
1.742957458E1,-3.781620942E-2,-4.165172707E-2,1.501787174E-1,1.603701319E-1
1.743962458E1,5.875399232E-2,9.444872227E-2,3.264237374E-1,3.448551132E-1
1.744967458E1,4.159098912E-2,1.747258038E-1,4.557197088E-1,4.898360643E-1
1.745972458E1,1.017805825E-1,3.383124425E-1,3.563082719E-1,5.017670578E-1
1.746977458E1,9.540722709E-2,4.087018823E-1,2.659483248E-1,4.968584094E-1
1.747982458E1,-5.734656751E-3,3.940180254E-1,1.463774425E-1,4.203682271E-1
1.748987458E1,-1.500243509E-1,2.676556021E-1,1.193627214E-1,3.292328758E-1
1.749992458E1,-2.381490536E-1,8.595216975E-2,-2.807248235E-2,2.547367494E-1
1.750997358E1,-3.563844319E-1,-1.175664568E-1,-1.178249037E-1,3.933375687E-1
1.752002358E1,-3.601336665E-1,-2.195688681E-1,-1.461306900E-1,4.463865188E-1
1.753007358E1,-3.062451424E-1,-3.228744775E-1,-2.366145980E-1,5.040044479E-1
1.754012358E1,-3.585063133E-1,-5.011720164E-1,-2.989424086E-1,6.848844650E-1
1.755017358E1,-3.907448637E-1,-7.114534595E-1,-2.282618505E-1,8.431791304E-1
1.756022358E1,-3.501439910E-1,-7.962652760E-1,-2.055957037E-1,8.938169821E-1
1.757027358E1,-3.154808195E-1,-5.910120729E-1,-2.305820256E-1,7.085135767E-1
1.758032358E1,-3.403779714E-1,-2.865406834E-1,-3.802619755E-2,4.465520332E-1
1.759037358E1,-2.645489399E-1,1.137838930E-1,4.261041462E-2,2.911160651E-1
1.760042358E1,-2.258654422E-1,4.778623836E-1,2.945944190E-2,5.293727556E-1
1.761047358E1,-2.254565026E-1,6.202254932E-1,-4.692390561E-2,6.615981786E-1
1.762052421E1,-1.497485816E-1,6.067790169E-1,-9.297072887E-2,6.318615113E-1
1.763057321E1,-3.027088925E-2,5.803954297E-1,-1.610931301E-1,6.030971548E-1
1.764062321E1,4.269286036E-2,4.950418686E-1,-2.521231681E-1,5.571850894E-1
1.765067321E1,7.063114911E-2,4.677686276E-1,-2.260849321E-1,5.243192202E-1
1.766072321E1,1.088412416E-1,4.603343314E-1,-1.072736031E-1,4.850378732E-1
1.767077321E1,2.075809065E-1,4.303560222E-1,-1.023391378E-1,4.886403971E-1
1.768082321E1,3.512909223E-1,3.166398838E-1,-1.668064445E-1,5.014883030E-1
1.769087321E1,4.716324677E-1,1.640205386E-1,-1.142633647E-1,5.122460719E-1
1.770092321E1,5.246110189E-1,1.904691030E-1,-5.921475291E-2,5.612500221E-1
1.771097321E1,5.036289433E-1,2.678301781E-1,-3.314143360E-2,5.713785711E-1
1.772102321E1,4.569670661E-1,1.950316123E-1,-1.839300156E-1,5.297985276E-1
1.773107321E1,2.964240859E-1,5.167199090E-2,-3.096790659E-1,4.317850822E-1
1.774112321E1,1.509118851E-1,-1.043154236E-1,-5.828808618E-1,6.110697208E-1
1.775117221E1,2.303408280E-2,-3.635871783E-1,-7.413667184E-1,8.260452871E-1
1.776122221E1,-7.333439000E-2,-4.565573224E-1,-6.996351403E-1,8.386369006E-1
1.777127221E1,-4.347558327E-2,-2.768348902E-1,-6.090103143E-1,6.703888765E-1
1.778132221E1,-9.668239519E-2,-1.670626988E-1,-3.540313661E-1,4.032314956E-1
1.779137221E1,-1.013209914E-1,-5.321243986E-2,-2.400439900E-1,2.659297354E-1
1.780142221E1,-2.700380136E-1,-3.748394139E-2,-1.003885067E-1,2.905226788E-1
1.781147221E1,-4.572446626E-1,-4.951948464E-2,9.434190094E-2,4.694946806E-1
1.782152221E1,-4.576786722E-1,8.163538970E-2,1.000908834E-1,4.755547169E-1
1.783157221E1,-4.384391400E-1,1.938385610E-1,2.784888482E-1,5.543990493E-1
1.784162221E1,-3.640469156E-1,2.000844106E-1,4.672176737E-1,6.251849988E-1
1.785167221E1,-2.325277597E-1,1.161338890E-1,6.070596832E-1,6.603617934E-1
1.786172221E1,-1.046998049E-1,-1.026327411E-1,8.438508672E-1,8.564927406E-1
1.787177121E1,1.965760812E-3,-2.118178721E-1,8.931516659E-1,9.179273247E-1
1.788182121E1,1.100891105E-1,-2.020508292E-1,9.036585277E-1,9.324928335E-1
1.789187121E1,1.816675086E-1,-2.520088550E-1,1.028464422E0,1.074360561E0
1.790192121E1,2.849786729E-1,-3.544354087E-1,8.813554931E-1,9.917786084E-1
1.791197121E1,1.914313354E-1,-4.735967667E-1,7.806319410E-1,9.329126866E-1
1.792202121E1,2.541872352E-2,-4.831345987E-1,8.798194295E-1,1.004065426E0
1.793207121E1,-1.303154334E-1,-3.856900920E-1,7.098753691E-1,8.183287841E-1
1.794212121E1,-2.046412919E-1,-3.549636316E-1,3.554925853E-1,5.424501971E-1
1.795217121E1,-2.668449953E-1,-2.737419324E-1,1.115490872E-1,3.982261869E-1
1.796222121E1,-3.896815476E-1,-3.128649945E-1,-1.818484068E-3,4.997394523E-1
1.797227121E1,-4.113570298E-1,-5.419831697E-1,-3.615771979E-1,7.705182881E-1
1.798232121E1,-4.870026049E-1,-8.745633674E-1,-5.973264080E-1,1.165689263E0
1.799237121E1,-5.695052098E-1,-1.134104167E0,-6.188687199E-1,1.411923135E0
1.800242021E1,-4.363076837E-1,-1.263292988E0,-6.475738710E-1,1.485134838E0
1.801247021E1,-2.900696974E-1,-1.410169783E0,-5.006900597E-1,1.524273526E0
1.802252021E1,-2.477145137E-1,-1.643985611E0,-2.257995880E-1,1.677807088E0
1.803257021E1,-3.061383576E-1,-1.824357011E0,4.174268782E-2,1.850335551E0
1.804262021E1,-3.432330206E-1,-1.902710578E0,-6.068532765E-2,1.934373066E0
1.805267021E1,-3.345558257E-1,-1.907199778E0,-4.252329111E-1,1.982463524E0
1.806272021E1,-3.295414728E-1,-1.955322655E0,-7.501235086E-1,2.120039987E0
1.807277021E1,-3.889952306E-1,-2.084206690E0,-9.924572682E-1,2.340984034E0
1.808282021E1,-3.635261480E-1,-2.176061624E0,-1.191364342E0,2.507338120E0
1.809287021E1,-3.794879504E-1,-2.335604073E0,-1.145555500E0,2.628945586E0
1.810292021E1,-4.303856237E-1,-2.318564263E0,-8.047680777E-1,2.491710996E0
1.811297021E1,-5.628567794E-1,-2.118726751E0,-5.252939737E-1,2.254272512E0
1.812301921E1,-1.232669950E0,-1.711166026E0,5.318159580E-2,2.109595378E0
1.813306921E1,-1.917351421E0,-1.167750215E0,4.903475046E-3,2.244972401E0
1.814311921E1,-2.382123789E0,-1.093628352E0,-4.509746933E-1,2.659683232E0
1.815316921E1,-2.582360520E0,-1.099259440E0,-1.225322632E0,3.062412892E0
1.816321921E1,-2.470254778E0,-1.391582508E0,-2.160605240E0,3.564670468E0
1.817326921E1,-2.244283720E0,-2.361523756E0,-2.781431023E0,4.283685610E0
1.818331921E1,-2.084303169E0,-3.346516761E0,-2.455385601E0,4.644611134E0
1.819336921E1,-1.751308916E0,-2.973580470E0,-1.074432308E0,3.614369726E0
1.820341921E1,-1.018096870E0,-1.931653711E0,-1.420417321E-1,2.188146053E0
1.821346921E1,-6.660781889E-1,-1.577131763E0,6.760913265E-1,1.840680373E0
1.822351921E1,-8.300810397E-1,-1.706796986E0,9.460637051E-1,2.120666645E0
1.823356921E1,-1.188143403E0,-1.859591748E0,-4.273963809E-2,2.207168524E0
1.824361921E1,-1.772361231E0,-2.445471939E0,-1.174233754E0,3.240435503E0
1.825366821E1,-2.200553710E0,-3.491398779E0,-1.858111818E0,4.526022712E0
1.826371821E1,-2.275971390E0,-4.374460489E0,-2.440447134E0,5.501975332E0
1.827376821E1,-2.144502593E0,-4.743198187E0,-2.335529374E0,5.705393753E0
1.828381821E1,-1.586570485E0,-4.454876077E0,-1.565441718E0,4.981338629E0
1.829386821E1,-1.083702484E0,-3.638035253E0,-6.445163620E-1,3.850339325E0
1.830391821E1,-1.124835599E0,-2.639837188E0,3.219400924E-1,2.887497347E0
1.831396821E1,-1.362785701E0,-1.949123583E0,8.556651664E-1,2.527534468E0
1.832401821E1,-1.570803760E0,-1.742290170E0,1.035412669E0,2.564191663E0
1.833406821E1,-2.027457416E0,-1.761800867E0,6.921682459E-1,2.773738046E0
1.834411821E1,-2.632644821E0,-1.765242100E0,-4.933354318E-1,3.207846360E0
1.835416821E1,-3.028176800E0,-2.100997701E0,-1.591287580E0,4.014503983E0
1.836421821E1,-3.054953247E0,-2.388475912E0,-2.126779098E0,4.422753198E0
1.837426721E1,-2.834274650E0,-2.412208883E0,-2.103284401E0,4.275005235E0
1.838431721E1,-2.342842926E0,-2.160671753E0,-1.904597767E0,3.712803260E0
1.839436721E1,-1.746913856E0,-1.575761761E0,-1.557539790E0,2.821464752E0
1.840441721E1,-1.543139998E0,-1.071890085E0,-1.160718500E0,2.208505568E0
1.841446721E1,-1.448874988E0,-8.386825132E-1,-1.019218220E0,1.959957364E0
1.842451721E1,-1.354477977E0,-8.359121025E-1,-1.205747908E0,1.996794344E0
1.843456721E1,-1.293542389E0,-1.318140456E0,-9.020598990E-1,2.055348689E0
1.844461721E1,-8.898281816E-1,-1.653060051E0,-8.577678251E-1,2.064017289E0
1.845466721E1,-4.603701456E-1,-1.283827094E0,-1.304590411E0,1.887354979E0
1.846471721E1,-5.567680372E-1,-7.828072514E-1,-1.522607939E0,1.800309078E0
1.847476721E1,-9.079720918E-1,-3.272587198E-1,-1.944733640E0,2.171059769E0
1.848481721E1,-1.329243734E0,-2.489286880E-1,-2.671152536E0,2.993979002E0
1.849486721E1,-1.642867916E0,-5.566502523E-1,-3.031110055E0,3.492349161E0
1.850491621E1,-1.808434458E0,-1.047574000E0,-2.777765404E0,3.476179960E0
1.851496621E1,-1.458681792E0,-1.277497922E0,-2.368887740E0,3.061271408E0
1.852501621E1,-9.331724949E-1,-1.012744914E0,-1.776256646E0,2.247565536E0
1.853506621E1,-8.173167872E-1,-4.006401068E-1,-1.247962466E0,1.544645442E0
1.854511621E1,-1.012434500E0,2.217597467E-1,-8.691307193E-1,1.352623085E0
1.855516621E1,-7.898575316E-1,7.077648166E-1,-7.675593209E-1,1.309180380E0
1.856521621E1,-3.728446363E-1,8.817839478E-1,-8.770601285E-1,1.298379961E0
1.857526621E1,-1.092391446E-2,6.449263979E-1,-9.241231978E-1,1.126966315E0
1.858531621E1,4.704698950E-1,3.799079266E-1,-6.627485651E-1,8.971664368E-1
1.859536621E1,1.035320648E0,3.263969864E-1,-1.578414935E-1,1.096967536E0
1.860541621E1,1.358484490E0,3.436135282E-1,2.445521933E-1,1.422447236E0
1.861546621E1,1.130411066E0,5.818925361E-1,6.995316446E-1,1.451128052E0
