"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.970705375E0,-4.396432279E-1,-2.446493484E-1,2.472845972E-2,5.037370031E-1
2.980755375E0,-5.704145614E-1,-3.692839743E-1,-8.557224691E-2,6.848839574E-1
2.990805375E0,-2.473506707E-1,-1.226253947E0,-9.333501041E-2,1.254429161E0
3.000855375E0,5.419016741E-3,-2.009182967E0,1.114262956E-1,2.012277659E0
3.010905375E0,-3.174520621E-1,-3.667887043E0,-3.135744810E-2,3.681732535E0
3.020955375E0,4.269348163E-1,-3.545156033E0,-5.480916828E-1,3.612590362E0
3.031005375E0,8.032274095E-1,-1.902498470E0,3.992899847E-1,2.103356174E0
3.041055375E0,1.854984946E-1,-2.991255141E0,3.957594359E-1,3.023018780E0
3.051106375E0,-1.610870454E-1,-4.157549546E0,-1.168256146E-1,4.162308913E0
3.061156375E0,1.791648454E-1,-3.634930674E0,-4.454695398E-1,3.666505714E0
3.071206375E0,5.448949369E-1,-2.597636371E0,-1.922400784E-1,2.661124096E0
3.081256375E0,5.337111137E-1,-2.656134840E0,2.006185538E-1,2.716642716E0
3.091307375E0,2.879928029E-1,-3.412986155E0,-1.032939881E-1,3.426672438E0
3.101357375E0,-1.791580298E-1,-3.520479613E0,-8.300239563E-2,3.526012437E0
3.111407375E0,-1.475493524E-1,-2.849859819E0,3.190778804E-1,2.871459993E0
3.121457375E0,5.898347726E-2,-2.514319980E0,-4.704084992E-3,2.515016131E0
3.131508375E0,9.653241411E-3,-2.367499172E0,-3.404658258E-2,2.367763646E0
3.141558375E0,1.439895127E-2,-2.041970205E0,2.027697444E-2,2.042121643E0
3.151608375E0,1.283938922E-2,-1.868368419E0,-1.461336136E-2,1.868469681E0
3.161658375E0,-5.226844344E-3,-1.957420928E0,-3.199654877E-2,1.957689401E0
3.171708375E0,-5.171001608E-2,-1.863600307E0,-2.333155990E-2,1.864463567E0
3.181758375E0,-9.154715113E-2,-2.046962412E0,-2.005419552E-2,2.049106675E0
3.191808375E0,-1.573628075E-1,-2.165154813E0,-4.641110480E-2,2.171361878E0
3.201858375E0,-2.434226209E-1,-2.035410506E0,-2.681416154E-2,2.050090120E0
3.211909375E0,-1.477954471E-1,-2.030938994E0,-6.693541646E-2,2.037409395E0
3.221959375E0,1.475227658E-1,-1.985057355E0,-3.010789812E-2,1.990759190E0
3.232009375E0,3.028079115E-1,-2.118580132E0,-1.918062150E-2,2.140196791E0
3.242059375E0,8.439885691E-2,-2.368722410E0,-1.967003345E-3,2.370226337E0
3.252109375E0,-3.007102411E-2,-2.104375784E0,-2.906533957E-2,2.104791320E0
3.262159375E0,1.191183992E-1,-1.558077734E0,-5.077020407E-2,1.563449082E0
3.272209375E0,3.254012056E-1,-6.701249007E-1,4.451485276E-3,7.449651957E-1
3.282259375E0,1.866966622E-1,2.366405633E-2,-1.457243085E-2,1.887537734E-1
3.292309375E0,-1.667844261E-1,-3.771410242E-1,-6.516546428E-2,4.174912390E-1
3.302360375E0,-2.960877796E-1,-1.942201649E-1,-5.198233187E-2,3.578988803E-1
3.312410375E0,-1.767009932E-1,4.475363112E-1,-3.012427032E-2,4.820990174E-1
3.322460375E0,2.755664829E-2,7.303509296E-1,-1.246684849E-2,7.309769295E-1
3.332510375E0,-2.108230049E-2,8.290586541E-1,-4.344773591E-2,8.304639794E-1
3.342560375E0,-1.188365999E-1,9.866432355E-1,-7.501860738E-2,9.966016271E-1
3.352610375E0,-3.490318871E-1,8.708032423E-1,-5.001883686E-2,9.394804037E-1
3.362660375E0,-3.498219190E-1,1.331724853E0,-2.412736595E-2,1.377116041E0
3.372710375E0,-1.743478178E-1,1.776171569E0,-1.845381260E-2,1.784803392E0
3.382761375E0,-2.539349462E-1,1.561820098E0,-5.514392138E-2,1.583289559E0
3.392811375E0,-2.382700544E-1,1.037484337E0,-4.393480897E-2,1.065399754E0
3.402861375E0,-7.088908441E-3,7.971801460E-1,-2.344324172E-2,7.975562822E-1
3.412911375E0,-2.269077815E-2,8.340007938E-1,-4.562699318E-2,8.355561130E-1
3.422961375E0,-2.482738364E-1,1.276541756E0,-4.805534184E-2,1.301348557E0
3.433011375E0,-1.719439727E-1,1.869756840E0,-5.944805682E-2,1.878587087E0
3.443061375E0,-2.686987454E-2,2.389373460E0,-4.374652863E-2,2.389924953E0
3.453111375E0,4.356800582E-2,2.522737924E0,-6.501402140E-2,2.523951590E0
3.463162375E0,1.007638614E-1,2.040725333E0,-3.538910329E-2,2.043517954E0
3.473212375E0,1.094487216E-1,1.569703753E0,-3.796012402E-2,1.573972638E0
3.483262375E0,4.898959899E-2,1.507816823E0,-4.202744722E-2,1.509197753E0
3.493312375E0,-6.950831925E-2,1.675675035E0,-5.806168199E-2,1.678120791E0
3.503362375E0,-2.177089236E-1,2.097208559E0,-7.633890867E-2,2.109859840E0
3.513412375E0,-2.239355322E-1,2.874900812E0,-4.147371590E-2,2.883907397E0
3.523462375E0,1.451246034E-2,3.242480469E0,-5.884754777E-2,3.243046907E0
3.533512375E0,1.301035998E-1,3.291857282E0,-4.972998440E-2,3.294802632E0
3.543563375E0,1.798704034E-3,3.431441137E0,-2.609670818E-2,3.431540842E0
3.553613375E0,6.115264809E-3,3.061766422E0,-5.589762747E-2,3.062282738E0
3.563663375E0,9.614340981E-2,2.064648046E0,-4.092817068E-2,2.067290552E0
3.573713375E0,-2.691292467E-2,9.887580273E-1,-5.144789636E-1,1.114923919E0
3.583763375E0,-7.159512839E-1,1.451587183E-1,-1.542957419E-1,7.466354334E-1
3.593813375E0,-3.822158957E-1,1.328981632E0,5.394296175E-1,1.484340083E0
3.603863375E0,4.753713235E-2,2.247164644E0,-1.426545203E-2,2.247712663E0
3.613913375E0,-3.639152071E-1,3.044594612E0,1.609387636E-2,3.066308797E0
3.623964375E0,-4.695457426E-1,3.330047202E0,-2.025914043E-1,3.369084571E0
3.634014375E0,-3.159068622E-1,3.001016483E0,-9.464420199E-2,3.019081748E0
3.644064375E0,-1.592900498E-1,2.815037311E0,9.402907491E-3,2.819556134E0
3.654114375E0,1.480709971E-1,2.527182392E0,-7.052209854E-2,2.532498614E0
3.664164375E0,2.982897679E-1,1.828451524E0,1.049873418E-1,1.855595350E0
3.674214375E0,6.853280269E-2,1.248446323E0,5.116196752E-2,1.251372252E0
3.684264375E0,-7.366894210E-2,1.319806620E0,-2.061722392E-1,1.337842898E0
3.694314375E0,2.769117811E-1,1.782943668E0,-5.499189377E-2,1.805157158E0
3.704364375E0,3.624490909E-1,8.522038340E-1,-3.628021896E-2,9.267885263E-1
3.714415375E0,-2.452959408E-1,1.554681087E-1,-9.254622102E-2,3.048035998E-1
3.724465375E0,-1.149895523E-1,3.515858047E-1,-1.724168479E-2,3.703139896E-1
3.734515375E0,1.353287996E-1,2.977157358E-1,1.913150489E-2,3.275890075E-1
3.744565375E0,2.078552871E-1,1.806770450E-1,-9.467226863E-3,2.755678562E-1
3.754615375E0,1.723107575E-1,3.139899622E-1,-2.235215127E-2,3.588597389E-1
3.764665375E0,1.986147130E-1,3.103478412E-1,-3.942777514E-2,3.705646181E-1
3.774715375E0,1.759070327E-1,1.573443522E-1,-4.871256888E-2,2.409843225E-1
3.784765375E0,1.716291549E-1,3.010736821E-2,-3.224680960E-2,1.772085697E-1
3.794816375E0,1.209624283E-1,-9.085811159E-2,-2.431506157E-2,1.532263937E-1
3.804866375E0,1.535835328E-1,2.602370935E-2,-2.611600399E-2,1.579467652E-1
3.814916375E0,2.554428334E-1,4.397213613E-1,-7.722417712E-3,5.085917346E-1
3.824966375E0,6.231463967E-1,1.504247244E0,1.683413386E-3,1.628211914E0
3.835016375E0,3.954086760E-1,1.910613821E0,-4.174444199E-2,1.951547025E0
3.845066375E0,-1.913501322E-4,2.208615120E0,-9.997803211E-2,2.210876838E0
3.855116375E0,-2.222538181E-1,2.304404499E0,-2.872561634E-2,2.315275797E0
3.865166375E0,-4.325196382E-1,2.090671664E0,-6.254591167E-2,2.135858899E0
3.875217375E0,-5.020489160E-1,1.986631718E0,-9.560957730E-2,2.051316623E0
3.885267375E0,-4.410951646E-1,2.015889577E0,-1.114648873E-1,2.066591433E0
3.895317375E0,-5.275359423E-1,2.155315557E0,2.444136143E-2,2.219071135E0
3.905367375E0,-6.024213063E-1,2.418337496E0,-3.978562474E-2,2.492559041E0
3.915417375E0,-3.053518340E-1,2.787294904E0,-6.180565417E-2,2.804651950E0
3.925467375E0,2.059872114E-1,2.638514256E0,9.875672418E-1,2.824796854E0
3.935517375E0,4.489585368E-1,3.231499398E0,-8.642751914E-1,3.375073886E0
3.945567375E0,-3.593973559E-1,2.925212595E0,-3.261366391E-1,2.965198187E0
3.955618375E0,-2.470398546E-1,3.223601272E0,1.352577925E-2,3.233081625E0
3.965668375E0,-2.347380073E-1,2.343085293E0,-5.592160106E-2,2.355478263E0
3.975718375E0,-1.373595010E-2,8.872617656E-1,-2.432441711E-2,8.877014105E-1
3.985768375E0,4.936115666E-1,1.223195268E0,-4.137723684E-2,1.319685993E0
3.995818375E0,2.342962136E-1,1.488888362E0,-1.861811936E-2,1.507325414E0
4.005868375E0,-2.694693902E-2,2.358149913E0,-5.146719217E-3,2.358309487E0
4.015918375E0,-4.813843808E-1,3.105793617E0,-6.546893477E-2,3.143560258E0
4.025968375E0,-8.126336791E-1,3.421502040E0,-1.233815128E-1,3.518845365E0
4.036018375E0,-7.062131117E-1,2.866287279E0,-1.272424293E-1,2.954747089E0
4.046069375E0,-9.048557086E-2,1.549900111E0,-4.548782945E-2,1.553205439E0
4.056119375E0,4.911770418E-1,9.142520745E-1,-1.853041112E-2,1.038005356E0
4.066169375E0,5.138567102E-1,1.248670856E0,-4.153277278E-3,1.350275851E0
4.076219375E0,2.590720540E-1,1.679060280E0,-4.246072590E-2,1.699460111E0
4.086268250E0,8.866041731E-2,1.772336673E0,-6.549817085E-2,1.775761234E0
4.096318250E0,7.696026670E-2,1.464344967E0,-3.808876276E-2,1.466860531E0
4.106368250E0,3.073152925E-1,7.795627776E-1,-3.687897384E-2,8.387615107E-1
4.116418250E0,2.461696793E-1,4.257206420E-1,-2.026060224E-2,4.921870255E-1
4.126469250E0,1.794418207E-2,4.942410193E-1,-4.046741009E-2,4.962194980E-1
4.136519250E0,-1.187370785E-1,6.345965606E-1,-4.570417643E-2,6.472249688E-1
4.146569250E0,-5.442365404E-2,1.873711933E-1,-1.112374306E-2,1.954319213E-1
4.156619250E0,3.720888471E-2,-6.491380560E-2,-5.034394205E-2,9.018212550E-2
4.166669250E0,8.040427672E-2,4.640565044E-2,-5.618764937E-2,1.085144417E-1
4.176719250E0,-3.497500165E-2,1.932969992E-1,-1.651955366E-2,1.971290854E-1
4.186769250E0,-1.224706627E-1,4.151754261E-2,-1.636986494E-2,1.303485407E-1
4.196819250E0,-1.552005620E-1,-6.894409035E-2,-9.352621436E-3,1.700822553E-1
4.206870250E0,-1.058479605E-1,-4.589387837E-1,-8.174992204E-3,4.710577762E-1
4.216920250E0,-1.784629420E-1,-8.979313262E-1,-4.741390228E-2,9.167212043E-1
4.226970250E0,-2.898196192E-1,-1.009700780E0,-5.461533308E-2,1.051890637E0
4.237020250E0,-3.023824352E-1,-1.020051229E0,-9.280115962E-3,1.063966996E0
4.247070250E0,-2.131625124E-1,-8.013261142E-1,-3.698480844E-2,8.300178758E-1
4.257120250E0,-1.448648135E-1,-8.083374374E-1,-7.560859144E-2,8.246889632E-1
4.267170250E0,-1.677121417E-1,-1.059279760E0,4.097319424E-2,1.073256622E0
4.277220250E0,-1.020145077E-1,-1.362625634E0,5.679049730E-2,1.367618638E0
4.287271250E0,-5.151768836E-2,-1.805850574E0,8.903029025E-2,1.808777698E0
4.297321250E0,-1.399703468E-1,-1.885683925E0,1.407073975E-1,1.896099716E0
4.307371250E0,-1.913396072E-1,-1.535660533E0,-1.192334980E-1,1.552121369E0
4.317421250E0,-2.509825225E-1,-1.640106130E0,-2.489001828E-1,1.677763882E0
4.327471250E0,-2.644484774E-1,-2.179128050E0,-2.003998679E-1,2.204244125E0
4.337521250E0,-7.738042569E-2,-2.593195995E0,-1.108673018E-1,2.596718075E0
4.347571250E0,3.939157723E-2,-2.591865754E0,-1.594652653E-2,2.592214126E0
4.357621250E0,5.125631782E-2,-2.190894256E0,9.705734789E-2,2.193641944E0
4.367672250E0,1.748296284E-1,-1.854772034E0,1.268109047E-1,1.867304395E0
4.377722250E0,1.587067718E-1,-1.760946735E0,-9.159780264E-2,1.770455139E0
4.387772250E0,-8.615303074E-2,-1.904990115E0,-1.514633507E-1,1.912942976E0
4.397822250E0,-3.773723181E-1,-2.004340302E0,-8.004136562E-2,2.041126291E0
4.407872250E0,-4.026762169E-1,-2.284867929E0,-4.877162576E-3,2.320084777E0
4.417922250E0,-2.587479904E-1,-2.360270113E0,-5.797982097E-2,2.375118353E0
4.427972250E0,-1.146727429E-1,-2.312969793E0,-8.382743776E-2,2.317327370E0
4.438022250E0,3.357510514E-2,-2.224467214E0,-1.472165179E-1,2.229586145E0
4.448073250E0,8.824347429E-2,-2.125801151E0,-5.102455795E-2,2.128243630E0
4.458123250E0,-6.066778600E-3,-2.045046425E0,-2.322572529E-2,2.045187307E0
4.468173250E0,-2.373443305E-2,-1.841758325E0,-5.334531784E-2,1.842683580E0
4.478223250E0,2.018126283E-2,-1.653147760E0,-6.787681818E-2,1.654663730E0
4.488273250E0,-6.893721074E-2,-1.524185664E0,4.881138682E-2,1.526524428E0
4.498323250E0,-3.317308165E-2,-1.358514164E0,2.811505008E-1,1.387698379E0
4.508373250E0,-2.152992312E-2,-1.038308137E0,-5.667647660E-2,1.040076703E0
4.518423250E0,-1.214122436E-1,-8.777363589E-1,-1.280247867E-2,8.861861837E-1
4.528474250E0,-6.563221827E-2,-6.696269372E-1,-1.923207700E-2,6.731104634E-1
4.538524250E0,-5.736220881E-2,-4.100156055E-1,-3.075401545E-2,4.151494059E-1
4.548574250E0,-1.116457124E-1,-2.105525346E-1,-3.898163259E-2,2.414885144E-1
4.558624250E0,-9.984913755E-2,1.641288309E-2,-3.313909471E-2,1.064773807E-1
4.568674250E0,3.817310885E-2,9.188787022E-2,-4.450374305E-2,1.090006884E-1
4.578724250E0,2.030712963E-1,-2.309080810E-1,-4.059955716E-2,3.101690141E-1
4.588774250E0,1.901525859E-1,-4.104857947E-1,-1.783751607E-2,4.527413948E-1
4.598824250E0,1.389551879E-1,-2.887035685E-1,-2.156920910E-2,3.211285187E-1
4.608875250E0,5.475520944E-2,-2.511184337E-1,-2.198436141E-2,2.579571919E-1
4.618925250E0,-8.928041951E-1,-5.392517452E0,-1.767303389E-1,5.468782078E0
4.628975250E0,1.130286885E-1,-3.163552121E0,7.566180110E-2,3.166474730E0
4.639025250E0,-8.639648505E-2,1.026603692E-1,2.774503827E-3,1.342058192E-1
4.649075250E0,-1.124637013E-2,1.342443055E-3,-4.481247604E-2,4.622165081E-2
4.659125250E0,9.050576203E-3,1.042331240E-1,-4.958731234E-2,1.157815124E-1
4.669175250E0,8.396144863E-3,5.919885579E-2,-1.215402246E-2,6.101409704E-2
4.679225250E0,-2.609036760E-2,-7.466752319E-2,-1.070040464E-3,7.910177803E-2
4.689276250E0,-6.344046257E-2,-6.026039496E-2,-1.648037732E-2,8.903712893E-2
4.699326250E0,-3.856956834E-2,4.912314849E-2,-4.835764289E-2,7.898833423E-2
4.709376250E0,-2.895113613E-2,2.157971581E-2,-2.589731812E-2,4.443561077E-2
4.719426250E0,-2.836729165E-2,-3.184582765E-2,-1.855672359E-2,4.651034256E-2
4.729476250E0,-1.120284492E-2,1.028613398E-2,-3.576566398E-2,3.886503579E-2
4.739526250E0,1.783327684E-3,5.073321129E-2,-4.025398672E-2,6.478751756E-2
4.749576250E0,-7.353019863E-3,1.373065107E-2,-2.977168322E-2,3.359986311E-2
4.759626250E0,-1.560486641E-2,-1.267821620E-2,-2.498339832E-2,3.206897587E-2
4.769677250E0,-2.402036190E-2,5.172753031E-3,-2.409169793E-2,3.441140899E-2
4.779727250E0,4.727879506E-2,-1.327800897E-1,-2.036994517E-2,1.424105731E-1
4.789777250E0,6.079569384E-2,-3.560581938E-1,5.307225287E-2,3.650893285E-1
4.799827250E0,-9.583124159E-2,-1.156217752E0,-3.394191742E-2,1.160678754E0
4.809877250E0,-6.279700573E-1,-2.826789629E0,8.060971498E-3,2.895712517E0
4.819927250E0,-1.371898733E0,-4.209714311E0,-5.800613344E-2,4.427997903E0
4.829977250E0,-1.265567409E0,-4.563661770E0,2.769241333E-2,4.735972602E0
4.840027250E0,-5.541189927E-1,-4.181329003E0,3.017280221E-2,4.217993656E0
4.850078250E0,-1.753926056E-1,-3.773362627E0,-9.099729359E-2,3.778532597E0
4.860128250E0,-1.560457953E-1,-3.319566945E0,2.019651675E-1,3.329364041E0
4.870178250E0,-1.106713470E-2,-2.701256049E0,-2.712757230E-2,2.701414931E0
4.880228250E0,-4.334738307E-2,-2.440683654E0,-9.662453699E-1,2.625346798E0
4.890278250E0,-3.445971760E-1,-2.471454334E0,-6.554728746E-2,2.496223185E0
4.900328250E0,1.535319859E-2,-2.178142794E0,6.727350247E-1,2.279718002E0
4.910378250E0,7.505734518E-1,-2.075388358E0,-1.021952963E-1,2.209307860E0
4.920428250E0,1.055931425E0,-2.127340431E0,1.470165431E-2,2.375033604E0
4.930479250E0,1.078701945E0,-2.210241816E0,-5.066027641E-3,2.459429290E0
4.940529250E0,7.892944448E-1,-2.168252083E0,2.066172123E-2,2.307537588E0
4.950579250E0,5.534428353E-1,-1.952440270E0,-2.471793473E-2,2.029515449E0
4.960629250E0,4.263777228E-1,-1.906613741E0,-9.025762081E-3,1.953728585E0
4.970679250E0,2.077206367E-1,-1.770366307E0,-4.123222589E-2,1.782987611E0
4.980729250E0,1.329593616E-1,-1.599453509E0,-2.836893618E-2,1.605221018E0
4.990779250E0,1.133357587E-1,-1.388966317E0,-3.960143745E-2,1.394145150E0
5.000830250E0,8.021698309E-2,-1.720977654E0,-6.682198048E-3,1.722859107E0
5.010880250E0,-6.844692171E-2,-2.214263531E0,-3.348466516E-2,2.215574234E0
5.020930250E0,-2.482711686E-1,-2.464480653E0,-6.417085290E-2,2.477785575E0
5.030980250E0,-2.541703697E-1,-2.017805125E0,-4.456104577E-2,2.034238379E0
5.041030250E0,1.724252533E-2,-1.474405101E0,-2.181245327E-2,1.474667247E0
5.051080250E0,2.979532789E-2,-1.266304012E0,-2.316900730E-2,1.266866376E0
5.061130250E0,-1.240678114E-1,-1.060597357E0,-2.811516702E-2,1.068199438E0
5.071180250E0,-4.755133012E-2,-6.212977995E-1,-3.830218613E-2,6.242909115E-1
5.081231250E0,1.004806368E-1,-3.183291810E-2,-2.813036978E-2,1.090917539E-1
5.091281250E0,-1.134895588E-1,2.219489041E-1,-3.711227775E-2,2.520288022E-1
5.101331250E0,-2.851554780E-1,2.162692660E-1,-2.649431884E-2,3.588704376E-1
5.111381250E0,-3.538833585E-1,2.318073645E-1,-3.398226321E-2,4.244088593E-1
5.121431250E0,-3.379822209E-1,2.273910173E-1,-6.272074342E-2,4.121559754E-1
5.131481250E0,-2.515643387E-1,5.851006841E-1,-2.471442640E-2,6.373682059E-1
5.141531250E0,-2.474497079E-1,9.653427060E-1,-4.209235132E-2,9.974415592E-1
5.151581250E0,-2.374621154E-1,7.561783004E-1,-4.554045439E-2,7.938940806E-1
5.161632250E0,-1.677884478E-1,9.210746057E-1,-5.198467076E-2,9.376746763E-1
5.171682250E0,-2.501027176E-1,9.896683656E-1,-7.458825231E-2,1.023502931E0
5.181732250E0,-5.114964816E-1,9.731585330E-1,-3.283036172E-2,1.099883636E0
5.191782250E0,-5.035701788E-1,1.112898728E0,-3.448804736E-2,1.222013064E0
5.201832250E0,-2.315963166E-1,1.424423248E0,-4.243733704E-2,1.443751839E0
5.211882250E0,-2.501322643E-1,1.087418682E0,-4.410788655E-2,1.116687532E0
5.221932250E0,-4.150565632E-1,4.546775522E-1,-4.413186014E-2,6.172124822E-1
5.231982250E0,-2.066593853E-1,5.510152175E-1,-2.799062133E-2,5.891598649E-1
5.242033250E0,2.201943740E-1,7.728356291E-1,-3.984351218E-2,8.045793791E-1
5.252083250E0,4.269115371E-1,8.662980357E-1,-7.384039342E-2,9.685959688E-1
5.262133250E0,6.633958519E-1,1.216167719E0,-1.428123951E-2,1.385410384E0
5.272183250E0,8.412329956E-1,1.578355147E0,-4.498379946E-2,1.789106332E0
5.282233250E0,7.158376287E-1,1.270070642E0,-2.658787429E-2,1.458152894E0
5.292283250E0,5.332928551E-1,8.044752784E-1,-3.452897787E-2,9.658022536E-1
5.302333250E0,2.304261608E-1,8.692664478E-1,-4.037736297E-2,9.001948146E-1
5.312383250E0,2.286840560E-2,1.237438940E0,-1.689085186E-2,1.237765484E0
5.322434250E0,-1.882921481E-1,1.694177964E0,-6.870010614E-2,1.705993145E0
5.332484250E0,-2.911726284E-1,2.140416267E0,-5.404230595E-2,2.160806300E0
5.342534250E0,-1.518508749E-1,2.413542341E0,-5.869376600E-2,2.419026721E0
5.352584250E0,-6.533153434E-2,2.356300731E0,-4.822900414E-2,2.357699595E0
5.362634250E0,-1.332152778E-1,1.881152917E0,-5.737054110E-2,1.886736332E0
5.372684250E0,-1.720705466E-1,1.718787287E0,-4.301270306E-2,1.727914380E0
5.382734250E0,-1.958448504E-1,2.001572669E0,-4.856112599E-2,2.011717311E0
5.392785250E0,-3.363820573E-1,2.356703312E0,-5.245654106E-2,2.381166747E0
5.402835250E0,-3.230579339E-1,2.494524231E0,-5.305997372E-2,2.515915923E0
5.412885250E0,-3.341557665E-1,2.677423967E0,-1.239644802E-1,2.701041719E0
5.422935250E0,-4.007050474E-1,2.660924587E0,-7.033153778E-1,2.781319239E0
5.432985250E0,-6.228141287E-1,2.616258583E0,4.310052824E-1,2.723687201E0
5.443035250E0,-3.105467197E-2,3.689265340E0,1.608867234E-1,3.692902338E0
5.453085250E0,1.174398646E-2,3.195858572E0,-1.242042160E-1,3.198292767E0
5.463135250E0,-1.898814396E-1,2.424974817E0,-1.176635206E-1,2.435241780E0
5.473186250E0,-2.855378494E-1,2.837879751E0,-8.746265173E-3,2.852221913E0
5.483236250E0,-1.413138268E-1,3.120943168E0,1.705983639E-2,3.124187398E0
5.493286250E0,-2.704510828E-2,3.111794322E0,-8.804152608E-3,3.111924301E0
5.503336250E0,2.417885616E-1,1.864287939E0,4.326413333E-2,1.880399695E0
5.513386250E0,2.857479472E-3,-2.177816666E-1,-3.645738959E-3,2.178309227E-1
5.523436250E0,-1.674341066E-2,8.499055859E-3,-2.825666964E-2,3.392661389E-2
5.533486250E0,-3.399026658E-2,9.930338220E-2,-5.130347013E-3,1.050848248E-1
5.543536250E0,-4.483487818E-2,1.495150584E-1,9.754909873E-3,1.563971779E-1
5.553587250E0,1.950908884E-2,5.288493732E-1,-5.586839139E-2,5.321499236E-1
5.563637250E0,5.511410058E-2,8.413704052E-1,-1.341772270E-1,8.537829063E-1
5.573687250E0,9.918056326E-2,1.079375471E0,-3.972598314E-3,1.083929875E0
5.583737250E0,1.747271742E-1,2.022458777E0,-5.038896561E-2,2.030617674E0
5.593787250E0,3.151610499E-1,2.533315245E0,-7.104717851E-2,2.553832476E0
5.603837250E0,2.068458202E-1,2.827450072E0,-4.588894844E-3,2.835009729E0
5.613887250E0,-9.835190317E-2,2.464022816E0,2.265679121E-2,2.466088981E0
5.623937250E0,-2.687571993E-1,1.985772469E0,-2.186221308E-1,2.015767439E0
5.633988250E0,-3.052452137E-1,1.910098681E0,-4.720106363E-2,1.934910735E0
5.644038250E0,-7.908043055E-2,1.788254109E0,5.339010751E-1,1.867928487E0
5.654088250E0,1.083367073E0,1.666727041E0,5.924632788E-2,1.988761768E0
5.664138250E0,-1.450497298E0,2.078850933E0,-7.972696084E-1,2.657292314E0
5.674188250E0,-1.193605580E0,2.436185099E0,-1.197474682E-1,2.715516815E0
5.684238250E0,-7.927087619E-2,2.348217102E0,1.139271498E-2,2.349582350E0
5.694288250E0,4.798631546E-1,2.402555277E0,-5.701210678E-2,2.450671517E0
5.704338250E0,2.853562934E-1,2.444583601E0,-3.052012682E-2,2.461371300E0
5.714389250E0,1.666737127E-1,2.373947920E0,-3.621882319E-2,2.380067364E0
5.724439250E0,-1.295862857E-1,2.298717205E0,-5.163032949E-2,2.302945741E0
5.734489250E0,-5.498190599E-1,2.102850683E0,-6.253714085E-2,2.174440822E0
5.744539250E0,-3.060067952E-1,1.940563990E0,-4.574393749E-2,1.965075385E0
5.754589250E0,4.235264378E-2,1.997570542E0,-1.682828665E-2,1.998090341E0
5.764639250E0,5.746856418E-2,2.017560272E0,-7.023909330E-2,2.019600361E0
5.774689250E0,-6.950586160E-2,2.012206269E0,-4.447392225E-2,2.013897481E0
5.784739250E0,-9.352579409E-2,2.051944385E0,-4.894470334E-2,2.054657738E0
5.794790250E0,1.675621058E-2,1.811786082E0,-3.979907334E-2,1.812300622E0
5.804840250E0,1.772493890E-2,1.680463174E0,-3.230294287E-2,1.680867077E0
5.814890250E0,8.764428087E-5,1.756061532E0,-4.950252771E-2,1.756759122E0
5.824940250E0,-1.628096168E-1,1.699324391E0,-3.585980415E-2,1.707482440E0
5.834990250E0,-2.183769131E-1,1.437704906E0,-5.065325975E-2,1.455077189E0
5.845040250E0,-2.305461384E-1,1.451528016E0,-4.882717431E-2,1.470533644E0
5.855090250E0,-1.422505873E-1,1.238301111E0,-5.598650515E-2,1.247701631E0
5.865140250E0,-5.265532812E-2,8.248423731E-1,-4.534866571E-2,8.277644746E-1
5.875191250E0,-6.293997746E-2,5.917635863E-1,-2.558098376E-2,5.956508790E-1
5.885241250E0,-4.857629221E-3,6.683681048E-1,-3.904478252E-2,6.695252162E-1
5.895291250E0,-4.453131633E-2,8.449318711E-1,-1.839124739E-2,8.463044033E-1
5.905341250E0,-2.124216519E-1,1.833546861E-1,-1.869822621E-2,2.812321510E-1
5.915391250E0,-2.169109431E-1,-3.538609929E-1,-7.857312977E-2,4.224235981E-1
5.925441250E0,6.813192124E-2,-1.404978113E-1,-5.177884877E-2,1.645072730E-1
5.935491250E0,1.373153728E-1,-6.881807372E-4,-2.063774765E-2,1.388592879E-1
5.945542250E0,9.570622081E-2,-2.086753774E-1,-3.964704573E-2,2.329742090E-1
5.955592250E0,7.543920491E-2,-1.488246301E-1,-1.031039536E-2,1.671710155E-1
5.965642250E0,2.436370309E-2,-2.883870880E-1,-2.124527335E-2,2.901931498E-1
5.975692250E0,-4.956279058E-2,-5.733947045E-1,-2.438639760E-2,5.760491765E-1
5.985742250E0,-7.083521694E-2,-7.321096990E-1,-4.204440415E-2,7.367292387E-1
5.995792250E0,-9.721248183E-2,-1.157657483E0,-2.423086166E-2,1.161984616E0
